office,district,party,county,candidate,precinct,votes,winner
Governor,,D,Laramie,Dave Freudenthal,Davis Elementary School 5-2,183,
Governor,,D,Laramie,Dave Freudenthal,Laramie County Fire Dist. #2 5-3,133,
Governor,,D,Laramie,Dave Freudenthal,Cheyenne Hills Church 5-4,128,
Governor,,D,Laramie,Dave Freudenthal,Archer Property 5-5,48,
Governor,,D,Laramie,Dave Freudenthal,Carpenter Fire Station 6-1,54,
Governor,,D,Laramie,Dave Freudenthal,Burns Community Center 6-2,97,
Governor,,D,Laramie,Dave Freudenthal,Pine Bluffs High School 6-3,53,
Governor,,D,Laramie,Al Hamburg,Meriden 6-4,3,
Governor,,D,Laramie,Al Hamburg,First Congregational Church/Cheyenne 3-4,7,
Governor,,D,Laramie,Al Hamburg,IBEW #415 3-5,26,
Governor,,D,Laramie,Al Hamburg,St. Andrews Episcopal Church 3-6,35,
Governor,,D,Laramie,Al Hamburg,Sunnyside Baptist Church 3-7,16,
Governor,,D,Laramie,Al Hamburg,Dildine Elementary School 3-8,10,
Governor,,D,Laramie,Al Hamburg,VFW Post #1881 3-9,8,
Governor,,D,Laramie,Al Hamburg,VFW Post #1881 3-10,8,
Governor,,D,Laramie,Al Hamburg,VFW Post #1881 3-11,1,
Governor,,D,Laramie,Al Hamburg,VFW Post #1881 3-12,7,
Governor,,D,Laramie,Al Hamburg,Willadsen Elementary School 4-1,2,
Governor,,D,Laramie,Al Hamburg,Gilchrist Elementary School 4-2,8,
Governor,,D,Laramie,Al Hamburg,Iron Mountain Country Church 4-3,3,
Governor,,D,Laramie,Al Hamburg,Shrine Club 4-4,3,
Governor,,D,Laramie,Al Hamburg,Shrine Club 4-5,2,
Governor,,D,Laramie,Al Hamburg,Shrine Club 4-6,6,
Governor,,D,Laramie,Al Hamburg,Hitching Post Inn 4-7,9,
Governor,,D,Laramie,Al Hamburg,Laramie County Community College 4-8,24,
Governor,,D,Laramie,Al Hamburg,Laramie County Community College 4-9,21,
Governor,,D,Laramie,Al Hamburg,Laramie County Community College 5-1,22,
Governor,,D,Laramie,Al Hamburg,Davis Elementary School 5-2,9,
Governor,,D,Laramie,Al Hamburg,Laramie County Fire Dist. #2 5-3,11,
Governor,,D,Laramie,Al Hamburg,Cheyenne Hills Church 5-4,12,
Governor,,D,Laramie,Al Hamburg,Archer Property 5-5,4,
Governor,,D,Laramie,Al Hamburg,Carpenter Fire Station 6-1,5,
Governor,,D,Laramie,Al Hamburg,Burns Community Center 6-2,11,
Governor,,D,Laramie,Al Hamburg,Pine Bluffs High School 6-3,4,
State Auditor,,D,Laramie,Bill Eikenberry,Meriden 6-4,2,
State Auditor,,D,Laramie,Bill Eikenberry,First Congregational Church/Cheyenne 3-4,135,
State Auditor,,D,Laramie,Bill Eikenberry,IBEW #415 3-5,204,
State Auditor,,D,Laramie,Bill Eikenberry,St. Andrews Episcopal Church 3-6,147,
State Auditor,,D,Laramie,Bill Eikenberry,Sunnyside Baptist Church 3-7,56,
State Auditor,,D,Laramie,Bill Eikenberry,Dildine Elementary School 3-8,102,
State Auditor,,D,Laramie,Bill Eikenberry,VFW Post #1881 3-9,121,
State Auditor,,D,Laramie,Bill Eikenberry,VFW Post #1881 3-10,111,
State Auditor,,D,Laramie,Bill Eikenberry,VFW Post #1881 3-11,9,
State Auditor,,D,Laramie,Bill Eikenberry,VFW Post #1881 3-12,78,
State Auditor,,D,Laramie,Bill Eikenberry,Willadsen Elementary School 4-1,15,
State Auditor,,D,Laramie,Bill Eikenberry,Gilchrist Elementary School 4-2,48,
State Auditor,,D,Laramie,Bill Eikenberry,Iron Mountain Country Church 4-3,23,
State Auditor,,D,Laramie,Bill Eikenberry,Shrine Club 4-4,35,
State Auditor,,D,Laramie,Bill Eikenberry,Shrine Club 4-5,3,
State Auditor,,D,Laramie,Bill Eikenberry,Shrine Club 4-6,128,
State Auditor,,D,Laramie,Bill Eikenberry,Hitching Post Inn 4-7,78,
State Auditor,,D,Laramie,Bill Eikenberry,Laramie County Community College 4-8,153,
State Auditor,,D,Laramie,Bill Eikenberry,Laramie County Community College 4-9,93,
State Auditor,,D,Laramie,Bill Eikenberry,Laramie County Community College 5-1,121,
State Auditor,,D,Laramie,Bill Eikenberry,Davis Elementary School 5-2,154,
State Auditor,,D,Laramie,Bill Eikenberry,Laramie County Fire Dist. #2 5-3,125,
State Auditor,,D,Laramie,Bill Eikenberry,Cheyenne Hills Church 5-4,118,
State Auditor,,D,Laramie,Bill Eikenberry,Archer Property 5-5,45,
State Auditor,,D,Laramie,Bill Eikenberry,Carpenter Fire Station 6-1,41,
State Auditor,,D,Laramie,Bill Eikenberry,Burns Community Center 6-2,91,
State Auditor,,D,Laramie,Bill Eikenberry,Pine Bluffs High School 6-3,51,
State Treasurer,,D,Laramie,Ron Redo,Meriden 6-4,5,
State Treasurer,,D,Laramie,Ron Redo,First Congregational Church/Cheyenne 3-4,131,
State Treasurer,,D,Laramie,Ron Redo,IBEW #415 3-5,199,
State Treasurer,,D,Laramie,Ron Redo,St. Andrews Episcopal Church 3-6,143,
State Treasurer,,D,Laramie,Ron Redo,Sunnyside Baptist Church 3-7,56,
State Treasurer,,D,Laramie,Ron Redo,Dildine Elementary School 3-8,100,
State Treasurer,,D,Laramie,Ron Redo,VFW Post #1881 3-9,117,
State Treasurer,,D,Laramie,Ron Redo,VFW Post #1881 3-10,106,
State Treasurer,,D,Laramie,Ron Redo,VFW Post #1881 3-11,9,
State Treasurer,,D,Laramie,Ron Redo,VFW Post #1881 3-12,80,
State Treasurer,,D,Laramie,Ron Redo,Willadsen Elementary School 4-1,15,
State Treasurer,,D,Laramie,Ron Redo,Gilchrist Elementary School 4-2,47,
State Treasurer,,D,Laramie,Ron Redo,Iron Mountain Country Church 4-3,21,
State Treasurer,,D,Laramie,Ron Redo,Shrine Club 4-4,34,
State Treasurer,,D,Laramie,Ron Redo,Shrine Club 4-5,3,
State Treasurer,,D,Laramie,Ron Redo,Shrine Club 4-6,121,
State Treasurer,,D,Laramie,Ron Redo,Hitching Post Inn 4-7,76,
State Treasurer,,D,Laramie,Ron Redo,Laramie County Community College 4-8,152,
State Treasurer,,D,Laramie,Ron Redo,Laramie County Community College 4-9,93,
State Treasurer,,D,Laramie,Ron Redo,Laramie County Community College 5-1,120,
State Treasurer,,D,Laramie,Ron Redo,Davis Elementary School 5-2,147,
State Treasurer,,D,Laramie,Ron Redo,Laramie County Fire Dist. #2 5-3,122,
State Treasurer,,D,Laramie,Ron Redo,Cheyenne Hills Church 5-4,112,
State Treasurer,,D,Laramie,Ron Redo,Archer Property 5-5,47,
State Treasurer,,D,Laramie,Ron Redo,Carpenter Fire Station 6-1,38,
State Treasurer,,D,Laramie,Ron Redo,Burns Community Center 6-2,87,
State Treasurer,,D,Laramie,Ron Redo,Pine Bluffs High School 6-3,47,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Meriden 6-4,4,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,First Congregational Church/Cheyenne 3-4,141,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,IBEW #415 3-5,211,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,St. Andrews Episcopal Church 3-6,151,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Sunnyside Baptist Church 3-7,55,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Dildine Elementary School 3-8,102,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,VFW Post #1881 3-9,117,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,VFW Post #1881 3-10,107,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,VFW Post #1881 3-11,9,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,VFW Post #1881 3-12,81,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Willadsen Elementary School 4-1,15,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Gilchrist Elementary School 4-2,54,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Iron Mountain Country Church 4-3,20,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Shrine Club 4-4,34,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Shrine Club 4-5,3,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Shrine Club 4-6,131,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Hitching Post Inn 4-7,79,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Laramie County Community College 4-8,157,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Laramie County Community College 4-9,99,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Laramie County Community College 5-1,122,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Davis Elementary School 5-2,151,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Laramie County Fire Dist. #2 5-3,132,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Cheyenne Hills Church 5-4,122,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Archer Property 5-5,49,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Carpenter Fire Station 6-1,40,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Burns Community Center 6-2,92,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Pine Bluffs High School 6-3,52,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Meriden 6-4,5,
State Senate,5,D,Laramie,Randall M. Lane,Gilchrist Elementary School 4-2,48,
State Senate,5,D,Laramie,Randall M. Lane,Hitching Post Inn 4-7,81,
State House,9,D,Laramie,Sleeter C. Dover,Dildine Elementary School 3-8,101,
State House,9,D,Laramie,Sleeter C. Dover,Mary Godfrey Playhouse 7-3,0,
State House,9,D,Laramie,Sleeter C. Dover,Good Shepherd Lutheran Church 2-9,87,
State House,9,D,Laramie,Sleeter C. Dover,Cheyenne Housing Authority 2-11,130,
State House,9,D,Laramie,Sleeter C. Dover,Northwoods Presbyterian Church 2-12,58,
State House,9,D,Laramie,Sleeter C. Dover,Anderson Elementary School 2-14,119,
State House,9,D,Laramie,Sleeter C. Dover,,495,TRUE
State House,8,D,Laramie,Lori Millin,Kiwanis Community House/Cheyenne 1-5,128,
State House,8,D,Laramie,Lori Millin,Kiwanis Community House/Cheyenne 1-6,174,
State House,8,D,Laramie,Lori Millin,Westgate Club House/Cheyenne 2-1,82,
State House,8,D,Laramie,Lori Millin,City Fire Station #6 2-4,86,
State House,8,D,Laramie,Lori Millin,Cheyenne Berean Church 2-5,136,
State House,8,D,Laramie,Lori Millin,Kiwanis Community House/Cheyenne 2-7,89,
State House,8,D,Laramie,Lori Millin,Davis Elementary School 7-2,6,
State House,8,D,Laramie,Lori Millin,,701,TRUE
State House,10,D,Laramie,Jana H. Ginter,County Government Complex 2-13,8,
State House,10,D,Laramie,Jana H. Ginter,VFW Post #1881 3-11,9,
State House,10,D,Laramie,Jana H. Ginter,Laramie County Fire Dist. #2 5-3,129,
State House,10,D,Laramie,Jana H. Ginter,Cheyenne Hills Church 5-4,120,
State House,10,D,Laramie,Jana H. Ginter,Archer Property 5-5,48,
State House,10,D,Laramie,Jana H. Ginter,Carpenter Fire Station 6-1,45,
State House,10,D,Laramie,Jana H. Ginter,Burns Community Center 6-2,98,
State House,10,D,Laramie,Jana H. Ginter,Pine Bluffs High School 6-3,56,
State House,10,D,Laramie,Jana H. Ginter,Meriden 6-4,5,
State House,10,D,Laramie,Jana H. Ginter,Albin Community Center 6-5,24,
State House,10,D,Laramie,Jana H. Ginter,,542,TRUE
State House,11,D,Laramie,Marguerite Herman,Storey Gym 1-8,55,
State House,11,D,Laramie,Marguerite Herman,Alta Vista Elementary School 1-9,37,
State House,11,D,Laramie,Marguerite Herman,American Legion Post #6 3-2,48,
State House,11,D,Laramie,Marguerite Herman,IBEW #415 3-5,66,
State House,11,D,Laramie,Marguerite Herman,County Government Complex 7-5,10,
State House,11,D,Laramie,Marguerite Herman,,216,
State House,11,D,Laramie,Tim Kingston,Storey Gym 1-8,48,
State House,11,D,Laramie,Tim Kingston,Alta Vista Elementary School 1-9,24,
State House,11,D,Laramie,Tim Kingston,American Legion Post #6 3-2,14,
State House,11,D,Laramie,Tim Kingston,IBEW #415 3-5,61,
State House,11,D,Laramie,Tim Kingston,County Government Complex 7-5,14,
State House,11,D,Laramie,Tim Kingston,,161,
State House,11,D,Laramie,Mary A. Throne,Storey Gym 1-8,87,
State House,11,D,Laramie,Mary A. Throne,Alta Vista Elementary School 1-9,69,
State House,11,D,Laramie,Mary A. Throne,American Legion Post #6 3-2,55,
State House,11,D,Laramie,Mary A. Throne,IBEW #415 3-5,109,
State House,11,D,Laramie,Mary A. Throne,County Government Complex 7-5,12,
State House,11,D,Laramie,Mary A. Throne,,332,TRUE
State House,41,D,Laramie,Ken A. Esquibel,WY. Emergency Mgmt Agency 1-7,40,
State House,41,D,Laramie,Ken A. Esquibel,First Baptist Church 3-1,70,
State House,41,D,Laramie,Ken A. Esquibel,First Congregational Church/Cheyenne 3-3,58,
State House,41,D,Laramie,Ken A. Esquibel,First Congregational Church/Cheyenne 3-4,82,
State House,41,D,Laramie,Ken A. Esquibel,St. Andrews Episcopal Church 3-6,77,
State House,41,D,Laramie,Ken A. Esquibel,Sunnyside Baptist Church 3-7,24,
State House,41,D,Laramie,Ken A. Esquibel,Mary Godfrey Playhouse 7-4,6,
State House,41,D,Laramie,Ken A. Esquibel,,357,TRUE
State House,41,D,Laramie,Jess Ketcham,WY. Emergency Mgmt Agency 1-7,20,
State House,41,D,Laramie,Jess Ketcham,First Baptist Church 3-1,24,
State House,41,D,Laramie,Jess Ketcham,First Congregational Church/Cheyenne 3-3,17,
State House,41,D,Laramie,Jess Ketcham,First Congregational Church/Cheyenne 3-4,26,
State House,41,D,Laramie,Jess Ketcham,St. Andrews Episcopal Church 3-6,31,
State House,41,D,Laramie,Jess Ketcham,Sunnyside Baptist Church 3-7,14,
State House,41,D,Laramie,Jess Ketcham,Mary Godfrey Playhouse 7-4,6,
State House,41,D,Laramie,Jess Ketcham,,138,
State House,41,D,Laramie,Nicole Novotny,WY. Emergency Mgmt Agency 1-7,29,
State House,41,D,Laramie,Nicole Novotny,First Baptist Church 3-1,59,
State House,41,D,Laramie,Nicole Novotny,First Congregational Church/Cheyenne 3-3,36,
State House,41,D,Laramie,Nicole Novotny,First Congregational Church/Cheyenne 3-4,52,
State House,41,D,Laramie,Nicole Novotny,St. Andrews Episcopal Church 3-6,67,
State House,41,D,Laramie,Nicole Novotny,Sunnyside Baptist Church 3-7,25,
State House,41,D,Laramie,Nicole Novotny,Mary Godfrey Playhouse 7-4,9,
State House,41,D,Laramie,Nicole Novotny,,277,
State House,44,D,Laramie,Amber Ash,Holiday Inn/Cheyenne 1-2,46,
State House,44,D,Laramie,Amber Ash,City Fire Headquarters #1 1-3,48,
State House,44,D,Laramie,Amber Ash,Laramie County Library 1-4,19,
State House,44,D,Laramie,Amber Ash,Holiday Inn/Cheyenne 1-10,45,
State House,44,D,Laramie,Amber Ash,Laramie County Community College 7-1,4,
State House,44,D,Laramie,Amber Ash,,162,
State House,44,D,Laramie,Floyd Esquibel,Holiday Inn/Cheyenne 1-2,97,
State House,44,D,Laramie,Floyd Esquibel,City Fire Headquarters #1 1-3,121,
State House,44,D,Laramie,Floyd Esquibel,Laramie County Library 1-4,77,
State House,44,D,Laramie,Floyd Esquibel,Holiday Inn/Cheyenne 1-10,105,
State House,44,D,Laramie,Floyd Esquibel,Laramie County Community College 7-1,9,
State House,44,D,Laramie,Floyd Esquibel,,409,TRUE
