office,district,party,county,candidate,precinct,votes,winner
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-20,60,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-21,79,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 2-1,95,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 3-1,165,
State Treasurer,,R,Campbell,Joe Meyer,Rozet School 4-1,182,
State Treasurer,,R,Campbell,Joe Meyer,Antelope Valley Baptist Church/Gillette 5-1,194,
State Treasurer,,R,Campbell,Joe Meyer,Rawhide School/Gillette 6-1,93,
State Treasurer,,R,Campbell,Joe Meyer,Recluse School 7-1,50,
State Treasurer,,R,Campbell,Joe Meyer,Little Powder School/Weston 8-1,50,
State Treasurer,,R,Campbell,Joe Meyer,First Methodist Church/Gillette 9-1,169,
State Treasurer,,R,Campbell,Joe Meyer,Wright Town Hall 12-1,29,
State Treasurer,,R,Campbell,Joe Meyer,4-J School/Gillette 13-1,69,
State Treasurer,,R,Campbell,Joe Meyer,Wright Town Hall 14-1,136,
State Treasurer,,R,Campbell,Joe Meyer,Wright Town Hall 14-2,59,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 18-1,171,
State Treasurer,,R,Campbell,Joe Meyer,Antelope Valley Baptist Church/Gillette 19-1,96,
State Treasurer,,R,Campbell,Joe Meyer,Antelope Valley Baptist Church/Gillette 22-1,143,
State Treasurer,,R,Campbell,Joe Meyer,,4008,TRUE
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-1,53,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-2,42,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-3,66,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-4,90,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-5,93,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-7,64,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-8,46,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-9,51,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-10,70,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-11,62,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-12,58,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-13,54,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-14,152,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-15,75,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-16,138,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-17,98,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-18,60,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-19,157,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-20,33,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 1-21,26,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 2-1,56,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 3-1,113,
State Treasurer,,R,Campbell,Fred Parady,Rozet School 4-1,84,
State Treasurer,,R,Campbell,Fred Parady,Antelope Valley Baptist Church/Gillette 5-1,113,
State Treasurer,,R,Campbell,Fred Parady,Rawhide School/Gillette 6-1,33,
State Treasurer,,R,Campbell,Fred Parady,Recluse School 7-1,21,
State Treasurer,,R,Campbell,Fred Parady,Little Powder School/Weston 8-1,18,
State Treasurer,,R,Campbell,Fred Parady,First Methodist Church/Gillette 9-1,103,
State Treasurer,,R,Campbell,Fred Parady,Wright Town Hall 12-1,19,
State Treasurer,,R,Campbell,Fred Parady,4-J School/Gillette 13-1,54,
State Treasurer,,R,Campbell,Fred Parady,Wright Town Hall 14-1,99,
State Treasurer,,R,Campbell,Fred Parady,Wright Town Hall 14-2,40,
State Treasurer,,R,Campbell,Fred Parady,Central Pavilion Camplex 18-1,94,
State Treasurer,,R,Campbell,Fred Parady,Antelope Valley Baptist Church/Gillette 19-1,40,
State Treasurer,,R,Campbell,Fred Parady,Antelope Valley Baptist Church/Gillette 22-1,45,
State Treasurer,,R,Campbell,Fred Parady,,2420,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-1,124,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-2,89,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-3,126,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-4,220,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-5,238,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-7,182,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-8,112,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-9,143,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-10,190,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-11,148,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-12,133,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-13,100,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-14,327,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-15,181,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-16,313,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-17,265,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-18,130,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-19,306,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-20,86,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-21,103,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 2-1,140,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 3-1,253,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Rozet School 4-1,258,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Antelope Valley Baptist Church/Gillette 5-1,283,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Rawhide School/Gillette 6-1,122,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Recluse School 7-1,61,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Little Powder School/Weston 8-1,62,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,First Methodist Church/Gillette 9-1,253,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Wright Town Hall 12-1,47,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,4-J School/Gillette 13-1,115,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Wright Town Hall 14-1,222,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Wright Town Hall 14-2,93,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 18-1,238,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Antelope Valley Baptist Church/Gillette 19-1,131,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Antelope Valley Baptist Church/Gillette 22-1,179,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,,5973,TRUE
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 1-1,135,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 1-17,278,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 1-18,136,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 1-20,94,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 1-21,111,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 2-1,147,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 3-1,278,
State Senate,23,R,Campbell,John J. Hines,Rozet School 4-1,275,
State Senate,23,R,Campbell,John J. Hines,Antelope Valley Baptist Church/Gillette 5-1,289,
State Senate,23,R,Campbell,John J. Hines,Rawhide School/Gillette 6-1,126,
State Senate,23,R,Campbell,John J. Hines,Recluse School 7-1,71,
State Senate,23,R,Campbell,John J. Hines,Little Powder School/Weston 8-1,75,
State Senate,23,R,Campbell,John J. Hines,First Methodist Church/Gillette 9-1,273,
State Senate,23,R,Campbell,John J. Hines,Wright Town Hall 12-1,57,
State Senate,23,R,Campbell,John J. Hines,4-J School/Gillette 13-1,124,
State Senate,23,R,Campbell,John J. Hines,Wright Town Hall 14-1,230,
State Senate,23,R,Campbell,John J. Hines,Wright Town Hall 14-2,105,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 18-1,250,
State Senate,23,R,Campbell,John J. Hines,Antelope Valley Baptist Church/Gillette 19-1,131,
State Senate,23,R,Campbell,John J. Hines,Antelope Valley Baptist Church/Gillette 22-1,187,
State Senate,23,R,Campbell,John J. Hines,,3372,TRUE
State House,31,R,Campbell,Tom Lubnau II,Central Pavilion Camplex 1-1,129,
State House,31,R,Campbell,Tom Lubnau II,Central Pavilion Camplex 1-17,284,
State House,31,R,Campbell,Tom Lubnau II,Central Pavilion Camplex 1-18,138,
State House,31,R,Campbell,Tom Lubnau II,Central Pavilion Camplex 1-20,92,
State House,31,R,Campbell,Tom Lubnau II,Central Pavilion Camplex 2-1,146,
State House,31,R,Campbell,Tom Lubnau II,Central Pavilion Camplex 3-1,265,
State House,31,R,Campbell,Tom Lubnau II,Antelope Valley Baptist Church/Gillette 5-1,299,
State House,31,R,Campbell,Tom Lubnau II,Rawhide School/Gillette 6-1,117,
State House,31,R,Campbell,Tom Lubnau II,First Methodist Church/Gillette 9-1,265,
State House,31,R,Campbell,Tom Lubnau II,4-J School/Gillette 13-1,111,
State House,31,R,Campbell,Tom Lubnau II,,1846,TRUE
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-2,68,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-11,125,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-12,97,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-13,75,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-14,186,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-15,144,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-16,204,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-19,244,
State House,32,R,Campbell,Timothy P. Hallinan,,1143,TRUE
State House,32,R,Campbell,Deborah (Debbie) McLeland,Central Pavilion Camplex 1-2,38,
State House,32,R,Campbell,Deborah (Debbie) McLeland,Central Pavilion Camplex 1-11,47,
State House,32,R,Campbell,Deborah (Debbie) McLeland,Central Pavilion Camplex 1-12,66,
State House,32,R,Campbell,Deborah (Debbie) McLeland,Central Pavilion Camplex 1-13,43,
State House,32,R,Campbell,Deborah (Debbie) McLeland,Central Pavilion Camplex 1-14,234,
State House,32,R,Campbell,Deborah (Debbie) McLeland,Central Pavilion Camplex 1-15,62,
State House,32,R,Campbell,Deborah (Debbie) McLeland,Central Pavilion Camplex 1-16,160,
State House,32,R,Campbell,Deborah (Debbie) McLeland,Central Pavilion Camplex 1-19,173,
State House,32,R,Campbell,Deborah (Debbie) McLeland,,823,
State House,52,R,Campbell,Calvin Twiford,Central Pavilion Camplex 1-21,60,
State House,52,R,Campbell,Calvin Twiford,Rozet School 4-1,121,
State House,52,R,Campbell,Calvin Twiford,Recluse School 7-1,36,
State House,52,R,Campbell,Calvin Twiford,Little Powder School/Weston 8-1,29,
State House,52,R,Campbell,Calvin Twiford,Wright Town Hall 12-1,31,
State House,52,R,Campbell,Calvin Twiford,Wright Town Hall 14-1,155,
State House,52,R,Campbell,Calvin Twiford,Wright Town Hall 14-2,61,
State House,52,R,Campbell,Calvin Twiford,Central Pavilion Camplex 18-1,126,
State House,52,R,Campbell,Calvin Twiford,Antelope Valley Baptist Church/Gillette 19-1,45,
State House,52,R,Campbell,Calvin Twiford,Antelope Valley Baptist Church/Gillette 22-1,81,
State House,52,R,Campbell,Calvin Twiford,,745,
State House,52,R,Campbell,Sue Wallis,Central Pavilion Camplex 1-21,49,
State House,52,R,Campbell,Sue Wallis,Rozet School 4-1,167,
State House,52,R,Campbell,Sue Wallis,Recluse School 7-1,44,
State House,52,R,Campbell,Sue Wallis,Little Powder School/Weston 8-1,46,
State House,52,R,Campbell,Sue Wallis,Wright Town Hall 12-1,26,
State House,52,R,Campbell,Sue Wallis,Wright Town Hall 14-1,103,
State House,52,R,Campbell,Sue Wallis,Wright Town Hall 14-2,51,
State House,52,R,Campbell,Sue Wallis,Central Pavilion Camplex 18-1,141,
State House,52,R,Campbell,Sue Wallis,Antelope Valley Baptist Church/Gillette 19-1,91,
State House,52,R,Campbell,Sue Wallis,Antelope Valley Baptist Church/Gillette 22-1,100,
State House,52,R,Campbell,Sue Wallis,,818,TRUE
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-3,119,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-4,215,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-5,221,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-7,177,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-8,108,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-9,133,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-10,192,
State House,53,R,Campbell,Erin E. Mercer,Total,1165,TRUE
