office,district,party,county,candidate,precinct,votes,winner
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-10,81,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-11,42,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-12,64,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-13,31,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-14,139,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-15,42,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-16,107,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-17,110,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-18,52,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-19,86,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-20,18,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-21,26,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 2-1,57,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 3-1,77,
State Auditor,,D,Campbell,Bill Eikenberry,Rozet School 4-1,64,
State Auditor,,D,Campbell,Bill Eikenberry,Antelope Valley Baptist Church/Gillette 5-1,92,
State Auditor,,D,Campbell,Bill Eikenberry,Rawhide School/Gillette 6-1,40,
State Auditor,,D,Campbell,Bill Eikenberry,Recluse School 7-1,30,
State Auditor,,D,Campbell,Bill Eikenberry,Little Powder School/Weston 8-1,11,
State Auditor,,D,Campbell,Bill Eikenberry,First Methodist Church/Gillette 9-1,68,
State Auditor,,D,Campbell,Bill Eikenberry,Wright Town Hall 12-1,8,
State Auditor,,D,Campbell,Bill Eikenberry,4-J School/Gillette 13-1,14,
State Auditor,,D,Campbell,Bill Eikenberry,Wright Town Hall 14-1,111,
State Auditor,,D,Campbell,Bill Eikenberry,Wright Town Hall 14-2,17,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 18-1,96,
State Auditor,,D,Campbell,Bill Eikenberry,Antelope Valley Baptist Church/Gillette 19-1,44,
State Auditor,,D,Campbell,Bill Eikenberry,Antelope Valley Baptist Church/Gillette 22-1,91,
State Auditor,,D,Campbell,Bill Eikenberry,,2117,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-1,154,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-2,106,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-3,150,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-4,287,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-5,359,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-7,233,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-8,150,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-9,209,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-10,278,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-11,192,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-12,185,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-13,125,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-14,460,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-15,240,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-16,432,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-17,393,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-18,177,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-19,468,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-20,120,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-21,130,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 2-1,199,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 3-1,356,
State Auditor,,R,Campbell,Rita Meyer,Rozet School 4-1,341,
State Auditor,,R,Campbell,Rita Meyer,Antelope Valley Baptist Church/Gillette 5-1,440,
State Auditor,,R,Campbell,Rita Meyer,Rawhide School/Gillette 6-1,144,
State Auditor,,R,Campbell,Rita Meyer,Recluse School 7-1,82,
State Auditor,,R,Campbell,Rita Meyer,Little Powder School/Weston 8-1,89,
State Auditor,,R,Campbell,Rita Meyer,First Methodist Church/Gillette 9-1,377,
State Auditor,,R,Campbell,Rita Meyer,Wright Town Hall 12-1,80,
State Auditor,,R,Campbell,Rita Meyer,4-J School/Gillette 13-1,137,
State Auditor,,R,Campbell,Rita Meyer,Wright Town Hall 14-1,328,
State Auditor,,R,Campbell,Rita Meyer,Wright Town Hall 14-2,138,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 18-1,333,
State Auditor,,R,Campbell,Rita Meyer,Antelope Valley Baptist Church/Gillette 19-1,215,
State Auditor,,R,Campbell,Rita Meyer,Antelope Valley Baptist Church/Gillette 22-1,274,
State Auditor,,R,Campbell,Rita Meyer,,8381,TRUE
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-1,51,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-2,48,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-3,36,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-4,59,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-5,87,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-7,46,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-8,63,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-9,51,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-10,70,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-11,37,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-12,51,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-13,15,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-14,102,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-15,40,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-16,90,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-17,90,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-18,49,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-19,74,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-20,18,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 1-21,20,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 2-1,54,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 3-1,60,
State Treasurer,,D,Campbell,Ron Redo,Rozet School 4-1,47,
State Treasurer,,D,Campbell,Ron Redo,Antelope Valley Baptist Church/Gillette 5-1,81,
State Treasurer,,D,Campbell,Ron Redo,Rawhide School/Gillette 6-1,25,
State Treasurer,,D,Campbell,Ron Redo,Recluse School 7-1,22,
State Treasurer,,D,Campbell,Ron Redo,Little Powder School/Weston 8-1,8,
State Treasurer,,D,Campbell,Ron Redo,First Methodist Church/Gillette 9-1,57,
State Treasurer,,D,Campbell,Ron Redo,Wright Town Hall 12-1,8,
State Treasurer,,D,Campbell,Ron Redo,4-J School/Gillette 13-1,11,
State Treasurer,,D,Campbell,Ron Redo,Wright Town Hall 14-1,98,
State Treasurer,,D,Campbell,Ron Redo,Wright Town Hall 14-2,12,
State Treasurer,,D,Campbell,Ron Redo,Central Pavilion Camplex 18-1,69,
State Treasurer,,D,Campbell,Ron Redo,Antelope Valley Baptist Church/Gillette 19-1,43,
State Treasurer,,D,Campbell,Ron Redo,Antelope Valley Baptist Church/Gillette 22-1,84,
State Treasurer,,D,Campbell,Ron Redo,,1776,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-1,165,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-2,114,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-3,150,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-4,292,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-5,359,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-7,235,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-8,153,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-9,215,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-10,284,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-11,196,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-12,196,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-13,142,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-14,495,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-15,243,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-16,444,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-17,419,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-18,175,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-19,481,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-20,119,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-21,139,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 2-1,197,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 3-1,376,
State Treasurer,,R,Campbell,Joe Meyer,Rozet School 4-1,361,
State Treasurer,,R,Campbell,Joe Meyer,Antelope Valley Baptist Church/Gillette 5-1,444,
State Treasurer,,R,Campbell,Joe Meyer,Rawhide School/Gillette 6-1,162,
State Treasurer,,R,Campbell,Joe Meyer,Recluse School 7-1,89,
State Treasurer,,R,Campbell,Joe Meyer,Little Powder School/Weston 8-1,93,
State Treasurer,,R,Campbell,Joe Meyer,First Methodist Church/Gillette 9-1,386,
State Treasurer,,R,Campbell,Joe Meyer,Wright Town Hall 12-1,80,
State Treasurer,,R,Campbell,Joe Meyer,4-J School/Gillette 13-1,138,
State Treasurer,,R,Campbell,Joe Meyer,Wright Town Hall 14-1,333,
State Treasurer,,R,Campbell,Joe Meyer,Wright Town Hall 14-2,140,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 18-1,363,
State Treasurer,,R,Campbell,Joe Meyer,Antelope Valley Baptist Church/Gillette 19-1,219,
State Treasurer,,R,Campbell,Joe Meyer,Antelope Valley Baptist Church/Gillette 22-1,281,
State Treasurer,,R,Campbell,Joe Meyer,,8678,TRUE
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-1,84,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-2,67,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-3,48,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-4,88,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-5,143,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-7,74,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-8,72,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-9,78,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-10,91,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-11,52,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-12,82,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-13,42,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-14,182,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-15,69,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-16,152,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-17,161,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-18,68,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-19,150,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-20,36,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 1-21,39,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 2-1,66,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 3-1,97,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Rozet School 4-1,87,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Antelope Valley Baptist Church/Gillette 5-1,153,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Rawhide School/Gillette 6-1,44,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Recluse School 7-1,37,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Little Powder School/Weston 8-1,27,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,First Methodist Church/Gillette 9-1,106,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Wright Town Hall 12-1,15,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,4-J School/Gillette 13-1,19,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Wright Town Hall 14-1,138,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Wright Town Hall 14-2,28,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Central Pavilion Camplex 18-1,107,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Antelope Valley Baptist Church/Gillette 19-1,64,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,Antelope Valley Baptist Church/Gillette 22-1,132,
Superintendent of Public Instruction,,D,Campbell,Michelle L. Hoffman,,2898,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-1,131,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-2,93,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-3,136,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-4,265,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-5,311,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-7,204,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-8,141,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-9,186,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-10,258,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-11,180,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-12,167,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-13,111,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-14,412,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-15,208,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-16,382,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-17,348,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-18,161,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-19,405,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-20,101,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 1-21,119,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 2-1,187,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 3-1,334,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Rozet School 4-1,320,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Antelope Valley Baptist Church/Gillette 5-1,379,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Rawhide School/Gillette 6-1,142,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Recluse School 7-1,76,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Little Powder School/Weston 8-1,73,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,First Methodist Church/Gillette 9-1,339,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Wright Town Hall 12-1,73,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,4-J School/Gillette 13-1,133,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Wright Town Hall 14-1,299,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Wright Town Hall 14-2,129,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Central Pavilion Camplex 18-1,321,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Antelope Valley Baptist Church/Gillette 19-1,195,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,Antelope Valley Baptist Church/Gillette 22-1,235,
Superintendent of Public Instruction,,R,Campbell,Jim McBride,,7554,TRUE
State Senate,23,D,Campbell,Leland (L.J.) Turner,Central Pavilion Camplex 1-1,80,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Central Pavilion Camplex 1-17,142,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Central Pavilion Camplex 1-18,64,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Central Pavilion Camplex 1-20,29,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Central Pavilion Camplex 1-21,38,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Central Pavilion Camplex 2-1,66,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Central Pavilion Camplex 3-1,107,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Rozet School 4-1,100,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Antelope Valley Baptist Church/Gillette 5-1,138,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Rawhide School/Gillette 6-1,57,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Recluse School 7-1,36,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Little Powder School/Weston 8-1,18,
State Senate,23,D,Campbell,Leland (L.J.) Turner,First Methodist Church/Gillette 9-1,90,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Wright Town Hall 12-1,17,
State Senate,23,D,Campbell,Leland (L.J.) Turner,4-J School/Gillette 13-1,33,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Wright Town Hall 14-1,169,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Wright Town Hall 14-2,42,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Central Pavilion Camplex 18-1,137,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Antelope Valley Baptist Church/Gillette 19-1,68,
State Senate,23,D,Campbell,Leland (L.J.) Turner,Antelope Valley Baptist Church/Gillette 22-1,137,
State Senate,23,D,Campbell,Leland (L.J.) Turner,,1568,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 1-1,141,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 1-17,374,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 1-18,164,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 1-20,111,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 1-21,124,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 2-1,189,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 3-1,340,
State Senate,23,R,Campbell,John J. Hines,Rozet School 4-1,312,
State Senate,23,R,Campbell,John J. Hines,Antelope Valley Baptist Church/Gillette 5-1,398,
State Senate,23,R,Campbell,John J. Hines,Rawhide School/Gillette 6-1,133,
State Senate,23,R,Campbell,John J. Hines,Recluse School 7-1,79,
State Senate,23,R,Campbell,John J. Hines,Little Powder School/Weston 8-1,83,
State Senate,23,R,Campbell,John J. Hines,First Methodist Church/Gillette 9-1,366,
State Senate,23,R,Campbell,John J. Hines,Wright Town Hall 12-1,73,
State Senate,23,R,Campbell,John J. Hines,4-J School/Gillette 13-1,124,
State Senate,23,R,Campbell,John J. Hines,Wright Town Hall 14-1,273,
State Senate,23,R,Campbell,John J. Hines,Wright Town Hall 14-2,117,
State Senate,23,R,Campbell,John J. Hines,Central Pavilion Camplex 18-1,296,
State Senate,23,R,Campbell,John J. Hines,Antelope Valley Baptist Church/Gillette 19-1,195,
State Senate,23,R,Campbell,John J. Hines,Antelope Valley Baptist Church/Gillette 22-1,233,
State Senate,23,R,Campbell,John J. Hines,,4125,TRUE
State House,31,R,Campbell,Tom Lubnau II,Central Pavilion Camplex 1-1,194,
State House,31,R,Campbell,Tom Lubnau II,Central Pavilion Camplex 1-17,472,
State House,31,R,Campbell,Tom Lubnau II,Central Pavilion Camplex 1-18,215,
State House,31,R,Campbell,Tom Lubnau II,Central Pavilion Camplex 1-20,125,
State House,31,R,Campbell,Tom Lubnau II,Central Pavilion Camplex 2-1,232,
State House,31,R,Campbell,Tom Lubnau II,Central Pavilion Camplex 3-1,387,
State House,31,R,Campbell,Tom Lubnau II,Antelope Valley Baptist Church/Gillette 5-1,489,
State House,31,R,Campbell,Tom Lubnau II,Rawhide School/Gillette 6-1,165,
State House,31,R,Campbell,Tom Lubnau II,First Methodist Church/Gillette 9-1,408,
State House,31,R,Campbell,Tom Lubnau II,4-J School/Gillette 13-1,143,
State House,31,R,Campbell,Tom Lubnau II,,2830,TRUE
State House,32,D,Campbell,Duffy Jenniges,Central Pavilion Camplex 1-2,47,
State House,32,D,Campbell,Duffy Jenniges,Central Pavilion Camplex 1-11,42,
State House,32,D,Campbell,Duffy Jenniges,Central Pavilion Camplex 1-12,60,
State House,32,D,Campbell,Duffy Jenniges,Central Pavilion Camplex 1-13,21,
State House,32,D,Campbell,Duffy Jenniges,Central Pavilion Camplex 1-14,121,
State House,32,D,Campbell,Duffy Jenniges,Central Pavilion Camplex 1-15,41,
State House,32,D,Campbell,Duffy Jenniges,Central Pavilion Camplex 1-16,90,
State House,32,D,Campbell,Duffy Jenniges,Central Pavilion Camplex 1-19,76,
State House,32,D,Campbell,Duffy Jenniges,,498,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-2,116,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-11,190,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-12,194,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-13,133,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-14,467,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-15,246,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-16,448,
State House,32,R,Campbell,Timothy P. Hallinan,Central Pavilion Camplex 1-19,497,
State House,32,R,Campbell,Timothy P. Hallinan,,2291,TRUE
State House,52,R,Campbell,Sue Wallis,Central Pavilion Camplex 1-21,150,
State House,52,R,Campbell,Sue Wallis,Rozet School 4-1,370,
State House,52,R,Campbell,Sue Wallis,Recluse School 7-1,82,
State House,52,R,Campbell,Sue Wallis,Little Powder School/Weston 8-1,90,
State House,52,R,Campbell,Sue Wallis,Wright Town Hall 12-1,79,
State House,52,R,Campbell,Sue Wallis,Wright Town Hall 14-1,384,
State House,52,R,Campbell,Sue Wallis,Wright Town Hall 14-2,146,
State House,52,R,Campbell,Sue Wallis,Central Pavilion Camplex 18-1,383,
State House,52,R,Campbell,Sue Wallis,Antelope Valley Baptist Church/Gillette 19-1,232,
State House,52,R,Campbell,Sue Wallis,Antelope Valley Baptist Church/Gillette 22-1,322,
State House,52,R,Campbell,Sue Wallis,,2238,TRUE
State House,53,I,Campbell,Sue Howard,Central Pavilion Camplex 1-3,57,
State House,53,I,Campbell,Sue Howard,Central Pavilion Camplex 1-4,102,
State House,53,I,Campbell,Sue Howard,Central Pavilion Camplex 1-5,162,
State House,53,I,Campbell,Sue Howard,Central Pavilion Camplex 1-7,73,
State House,53,I,Campbell,Sue Howard,Central Pavilion Camplex 1-8,81,
State House,53,I,Campbell,Sue Howard,Central Pavilion Camplex 1-9,93,
State House,53,I,Campbell,Sue Howard,Central Pavilion Camplex 1-10,113,
State House,53,I,Campbell,Sue Howard,,681,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-3,127,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-4,261,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-5,293,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-7,202,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-8,134,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-9,176,
State House,53,R,Campbell,Erin E. Mercer,Central Pavilion Camplex 1-10,245,
State House,53,R,Campbell,Erin E. Mercer,,1438,TRUE
