office,district,party,county,candidate,precinct,votes,winner
State Auditor,,R,Fremont,Rita Meyer,Riverton Fair Office/Armory 3-4,235,
State Auditor,,R,Fremont,Rita Meyer,Riverton Fair Office/Armory 3-5,658,
State Auditor,,R,Fremont,Rita Meyer,Riverton Fair Office/Armory 3-6,542,
State Auditor,,R,Fremont,Rita Meyer,Ft. Washakie School Gym 4-1,120,
State Auditor,,R,Fremont,Rita Meyer,Milford 5-1,665,
State Auditor,,R,Fremont,Rita Meyer,Beebe 6-1,272,
State Auditor,,R,Fremont,Rita Meyer,Dubois Headwaters Comm. Ctr. 7-1,696,
State Auditor,,R,Fremont,Rita Meyer,Arapahoe School 8-1,157,
State Auditor,,R,Fremont,Rita Meyer,Missouri Valley Fire Hall 9-1,264,
State Auditor,,R,Fremont,Rita Meyer,Delfelder 10-1,390,
State Auditor,,R,Fremont,Rita Meyer,Jeffrey City Fire Hall 12-1,60,
State Auditor,,R,Fremont,Rita Meyer,Ethete WY Indian High School 13-1,162,
State Auditor,,R,Fremont,Rita Meyer,Pavillion Wind River Rec. Ctr. 14-1,333,
State Auditor,,R,Fremont,Rita Meyer,8-Mile/Midvale Fire Hall 15-1,112,
State Auditor,,R,Fremont,Rita Meyer,Morton/Kinnear Fire Hall 16-1,122,
State Auditor,,R,Fremont,Rita Meyer,Luthy 17-1,221,
State Auditor,,R,Fremont,Rita Meyer,Big Bend 18-1,739,
State Auditor,,R,Fremont,Rita Meyer,Crowheart School 19-1,64,
State Auditor,,R,Fremont,Rita Meyer,Shoshoni Senior Citizens Center 20-1,199,
State Auditor,,R,Fremont,Rita Meyer,Reclamation 21-1,151,
State Auditor,,R,Fremont,Rita Meyer,Lysite Fire Hall 22-1,37,
State Auditor,,R,Fremont,Rita Meyer,Atlantic City Fire Hall 24-1,21,
State Auditor,,R,Fremont,Rita Meyer,,9137,TRUE
State Treasurer,,D,Fremont,Ron Redo,Lander Community Center 1-1,190,
State Treasurer,,D,Fremont,Ron Redo,Lander Community Center 1-2,97,
State Treasurer,,D,Fremont,Ron Redo,Lander Community Center 1-3,174,
State Treasurer,,D,Fremont,Ron Redo,Lander Community Center 1-4,121,
State Treasurer,,D,Fremont,Ron Redo,Lander Community Center 1-5,170,
State Treasurer,,D,Fremont,Ron Redo,Lander Community Center 1-6,134,
State Treasurer,,D,Fremont,Ron Redo,Hudson Town Hall 2-1,66,
State Treasurer,,D,Fremont,Ron Redo,Riverton Fair Office/Armory 3-1,136,
State Treasurer,,D,Fremont,Ron Redo,Riverton Fair Office/Armory 3-2,63,
State Treasurer,,D,Fremont,Ron Redo,Riverton Fair Office/Armory 3-3,109,
State Treasurer,,D,Fremont,Ron Redo,Riverton Fair Office/Armory 3-4,101,
State Treasurer,,D,Fremont,Ron Redo,Riverton Fair Office/Armory 3-5,181,
State Treasurer,,D,Fremont,Ron Redo,Riverton Fair Office/Armory 3-6,125,
State Treasurer,,D,Fremont,Ron Redo,Ft. Washakie School Gym 4-1,217,
State Treasurer,,D,Fremont,Ron Redo,Milford 5-1,224,
State Treasurer,,D,Fremont,Ron Redo,Beebe 6-1,92,
State Treasurer,,D,Fremont,Ron Redo,Dubois Headwaters Comm. Ctr. 7-1,178,
State Treasurer,,D,Fremont,Ron Redo,Arapahoe School 8-1,175,
State Treasurer,,D,Fremont,Ron Redo,Missouri Valley Fire Hall 9-1,20,
State Treasurer,,D,Fremont,Ron Redo,Delfelder 10-1,71,
State Treasurer,,D,Fremont,Ron Redo,Jeffrey City Fire Hall 12-1,8,
State Treasurer,,D,Fremont,Ron Redo,Ethete WY Indian High School 13-1,334,
State Treasurer,,D,Fremont,Ron Redo,Pavillion Wind River Rec. Ctr. 14-1,93,
State Treasurer,,D,Fremont,Ron Redo,8-Mile/Midvale Fire Hall 15-1,21,
State Treasurer,,D,Fremont,Ron Redo,Morton/Kinnear Fire Hall 16-1,34,
State Treasurer,,D,Fremont,Ron Redo,Luthy 17-1,81,
State Treasurer,,D,Fremont,Ron Redo,Big Bend 18-1,144,
State Treasurer,,D,Fremont,Ron Redo,Crowheart School 19-1,27,
State Treasurer,,D,Fremont,Ron Redo,Shoshoni Senior Citizens Center 20-1,77,
State Treasurer,,D,Fremont,Ron Redo,Reclamation 21-1,60,
State Treasurer,,D,Fremont,Ron Redo,Lysite Fire Hall 22-1,6,
State Treasurer,,D,Fremont,Ron Redo,Atlantic City Fire Hall 24-1,19,
State Treasurer,,D,Fremont,Ron Redo,,3548,
State Treasurer,,R,Fremont,Joe Meyer,Lander Community Center 1-1,386,
State Treasurer,,R,Fremont,Joe Meyer,Lander Community Center 1-2,177,
State Treasurer,,R,Fremont,Joe Meyer,Lander Community Center 1-3,278,
State Treasurer,,R,Fremont,Joe Meyer,Lander Community Center 1-4,277,
State Treasurer,,R,Fremont,Joe Meyer,Lander Community Center 1-5,449,
State Treasurer,,R,Fremont,Joe Meyer,Lander Community Center 1-6,361,
State Treasurer,,R,Fremont,Joe Meyer,Hudson Town Hall 2-1,167,
State Treasurer,,R,Fremont,Joe Meyer,Riverton Fair Office/Armory 3-1,418,
State Treasurer,,R,Fremont,Joe Meyer,Riverton Fair Office/Armory 3-2,158,
State Treasurer,,R,Fremont,Joe Meyer,Riverton Fair Office/Armory 3-3,486,
State Treasurer,,R,Fremont,Joe Meyer,Riverton Fair Office/Armory 3-4,250,
State Treasurer,,R,Fremont,Joe Meyer,Riverton Fair Office/Armory 3-5,676,
State Treasurer,,R,Fremont,Joe Meyer,Riverton Fair Office/Armory 3-6,565,
State Treasurer,,R,Fremont,Joe Meyer,Ft. Washakie School Gym 4-1,133,
State Treasurer,,R,Fremont,Joe Meyer,Milford 5-1,723,
State Treasurer,,R,Fremont,Joe Meyer,Beebe 6-1,289,
State Treasurer,,R,Fremont,Joe Meyer,Dubois Headwaters Comm. Ctr. 7-1,727,
State Treasurer,,R,Fremont,Joe Meyer,Arapahoe School 8-1,156,
State Treasurer,,R,Fremont,Joe Meyer,Missouri Valley Fire Hall 9-1,275,
State Treasurer,,R,Fremont,Joe Meyer,Delfelder 10-1,401,
State Treasurer,,R,Fremont,Joe Meyer,Jeffrey City Fire Hall 12-1,66,
State Treasurer,,R,Fremont,Joe Meyer,Ethete WY Indian High School 13-1,157,
State Treasurer,,R,Fremont,Joe Meyer,Pavillion Wind River Rec. Ctr. 14-1,330,
State Treasurer,,R,Fremont,Joe Meyer,8-Mile/Midvale Fire Hall 15-1,115,
State Treasurer,,R,Fremont,Joe Meyer,Morton/Kinnear Fire Hall 16-1,125,
State Treasurer,,R,Fremont,Joe Meyer,Luthy 17-1,223,
State Treasurer,,R,Fremont,Joe Meyer,Big Bend 18-1,736,
State Treasurer,,R,Fremont,Joe Meyer,Crowheart School 19-1,70,
State Treasurer,,R,Fremont,Joe Meyer,Shoshoni Senior Citizens Center 20-1,189,
State Treasurer,,R,Fremont,Joe Meyer,Reclamation 21-1,155,
State Treasurer,,R,Fremont,Joe Meyer,Lysite Fire Hall 22-1,35,
State Treasurer,,R,Fremont,Joe Meyer,Atlantic City Fire Hall 24-1,21,
State Treasurer,,R,Fremont,Joe Meyer,,9574,TRUE
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Lander Community Center 1-1,380,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Lander Community Center 1-2,185,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Lander Community Center 1-3,317,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Lander Community Center 1-4,262,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Lander Community Center 1-5,395,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Lander Community Center 1-6,332,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Hudson Town Hall 2-1,131,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Riverton Fair Office/Armory 3-1,369,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Riverton Fair Office/Armory 3-2,156,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Riverton Fair Office/Armory 3-3,420,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Riverton Fair Office/Armory 3-4,229,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Riverton Fair Office/Armory 3-5,584,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Riverton Fair Office/Armory 3-6,439,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Ft. Washakie School Gym 4-1,290,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Milford 5-1,535,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Beebe 6-1,222,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Dubois Headwaters Comm. Ctr. 7-1,318,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Arapahoe School 8-1,304,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Missouri Valley Fire Hall 9-1,154,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Delfelder 10-1,267,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Jeffrey City Fire Hall 12-1,29,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Ethete WY Indian High School 13-1,466,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Pavillion Wind River Rec. Ctr. 14-1,270,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,8-Mile/Midvale Fire Hall 15-1,82,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Morton/Kinnear Fire Hall 16-1,94,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Luthy 17-1,202,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Big Bend 18-1,529,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Crowheart School 19-1,69,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Shoshoni Senior Citizens Center 20-1,143,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Reclamation 21-1,137,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Lysite Fire Hall 22-1,9,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,Atlantic City Fire Hall 24-1,29,
Superintendent of Public Instruction,,D,Fremont,Michelle L. Hoffman,,8348,TRUE
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Lander Community Center 1-1,208,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Lander Community Center 1-2,91,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Lander Community Center 1-3,148,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Lander Community Center 1-4,143,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Lander Community Center 1-5,234,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Lander Community Center 1-6,189,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Hudson Town Hall 2-1,101,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Riverton Fair Office/Armory 3-1,193,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Riverton Fair Office/Armory 3-2,64,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Riverton Fair Office/Armory 3-3,185,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Riverton Fair Office/Armory 3-4,125,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Riverton Fair Office/Armory 3-5,299,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Riverton Fair Office/Armory 3-6,266,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Ft. Washakie School Gym 4-1,71,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Milford 5-1,435,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Beebe 6-1,169,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Dubois Headwaters Comm. Ctr. 7-1,592,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Arapahoe School 8-1,54,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Missouri Valley Fire Hall 9-1,142,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Delfelder 10-1,213,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Jeffrey City Fire Hall 12-1,42,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Ethete WY Indian High School 13-1,65,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Pavillion Wind River Rec. Ctr. 14-1,160,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,8-Mile/Midvale Fire Hall 15-1,56,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Morton/Kinnear Fire Hall 16-1,68,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Luthy 17-1,104,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Big Bend 18-1,363,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Crowheart School 19-1,31,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Shoshoni Senior Citizens Center 20-1,129,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Reclamation 21-1,82,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Lysite Fire Hall 22-1,33,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,Atlantic City Fire Hall 24-1,12,
Superintendent of Public Instruction,,R,Fremont,Jim McBride,,5067,
State Senate,17,D,Fremont,Chuck Herz,Dubois Headwaters Comm. Ctr. 7-1,210,
State Senate,17,D,Fremont,Chuck Herz,,210,
State Senate,17,R,Fremont,Grant Larson,Dubois Headwaters Comm. Ctr. 7-1,687,
State Senate,17,R,Fremont,Grant Larson,,687,TRUE
State Senate,25,D,Fremont,Travis C. Brockie,Lander Community Center 1-1,219,
State Senate,25,D,Fremont,Travis C. Brockie,Lander Community Center 1-2,104,
State Senate,25,D,Fremont,Travis C. Brockie,Lander Community Center 1-3,172,
State Senate,25,D,Fremont,Travis C. Brockie,Lander Community Center 1-4,117,
State Senate,25,D,Fremont,Travis C. Brockie,Lander Community Center 1-5,211,
State Senate,25,D,Fremont,Travis C. Brockie,Lander Community Center 1-6,154,
State Senate,25,D,Fremont,Travis C. Brockie,Hudson Town Hall 2-1,87,
State Senate,25,D,Fremont,Travis C. Brockie,Ft. Washakie School Gym 4-1,228,
State Senate,25,D,Fremont,Travis C. Brockie,Milford 5-1,262,
State Senate,25,D,Fremont,Travis C. Brockie,Beebe 6-1,105,
State Senate,25,D,Fremont,Travis C. Brockie,Dubois Headwaters Comm. Ctr. 7-1,8,
State Senate,25,D,Fremont,Travis C. Brockie,Arapahoe School 8-1,217,
State Senate,25,D,Fremont,Travis C. Brockie,Ethete WY Indian High School 13-1,385,
State Senate,25,D,Fremont,Travis C. Brockie,Morton/Kinnear Fire Hall 16-1,47,
State Senate,25,D,Fremont,Travis C. Brockie,Luthy 17-1,113,
State Senate,25,D,Fremont,Travis C. Brockie,Crowheart School 19-1,37,
State Senate,25,D,Fremont,Travis C. Brockie,,2466,
State Senate,25,R,Fremont,Cale Case,Lander Community Center 1-1,379,
State Senate,25,R,Fremont,Cale Case,Lander Community Center 1-2,183,
State Senate,25,R,Fremont,Cale Case,Lander Community Center 1-3,290,
State Senate,25,R,Fremont,Cale Case,Lander Community Center 1-4,290,
State Senate,25,R,Fremont,Cale Case,Lander Community Center 1-5,412,
State Senate,25,R,Fremont,Cale Case,Lander Community Center 1-6,350,
State Senate,25,R,Fremont,Cale Case,Hudson Town Hall 2-1,154,
State Senate,25,R,Fremont,Cale Case,Ft. Washakie School Gym 4-1,131,
State Senate,25,R,Fremont,Cale Case,Milford 5-1,712,
State Senate,25,R,Fremont,Cale Case,Beebe 6-1,289,
State Senate,25,R,Fremont,Cale Case,Dubois Headwaters Comm. Ctr. 7-1,23,
State Senate,25,R,Fremont,Cale Case,Arapahoe School 8-1,137,
State Senate,25,R,Fremont,Cale Case,Ethete WY Indian High School 13-1,141,
State Senate,25,R,Fremont,Cale Case,Morton/Kinnear Fire Hall 16-1,108,
State Senate,25,R,Fremont,Cale Case,Luthy 17-1,188,
State Senate,25,R,Fremont,Cale Case,Crowheart School 19-1,62,
State Senate,25,R,Fremont,Cale Case,,3849,TRUE
State House,33,D,Fremont,W. Patrick Goggles,Hudson Town Hall 2-1,121,
State House,33,D,Fremont,W. Patrick Goggles,Ft. Washakie School Gym 4-1,223,
State House,33,D,Fremont,W. Patrick Goggles,Milford 5-1,4,
State House,33,D,Fremont,W. Patrick Goggles,Beebe 6-1,190,
State House,33,D,Fremont,W. Patrick Goggles,Dubois Headwaters Comm. Ctr. 7-1,15,
State House,33,D,Fremont,W. Patrick Goggles,Arapahoe School 8-1,263,
State House,33,D,Fremont,W. Patrick Goggles,Ethete WY Indian High School 13-1,432,
State House,33,D,Fremont,W. Patrick Goggles,Morton/Kinnear Fire Hall 16-1,71,
State House,33,D,Fremont,W. Patrick Goggles,Luthy 17-1,145,
State House,33,D,Fremont,W. Patrick Goggles,Crowheart School 19-1,56,
State House,33,D,Fremont,W. Patrick Goggles,,1520,TRUE
State House,33,R,Fremont,Joe Malek ,Hudson Town Hall 2-1,118,
State House,33,R,Fremont,Joe Malek ,Ft. Washakie School Gym 4-1,133,
State House,33,R,Fremont,Joe Malek ,Milford 5-1,5,
State House,33,R,Fremont,Joe Malek ,Beebe 6-1,208,
State House,33,R,Fremont,Joe Malek ,Dubois Headwaters Comm. Ctr. 7-1,16,
State House,33,R,Fremont,Joe Malek ,Arapahoe School 8-1,99,
State House,33,R,Fremont,Joe Malek ,Ethete WY Indian High School 13-1,97,
State House,33,R,Fremont,Joe Malek ,Morton/Kinnear Fire Hall 16-1,88,
State House,33,R,Fremont,Joe Malek ,Luthy 17-1,156,
State House,33,R,Fremont,Joe Malek ,Crowheart School 19-1,43,
State House,33,R,Fremont,Joe Malek ,,963,
State House,23,R,Fremont,Keith Gingery,Dubois Headwaters Comm. Ctr. 7-1,785,
State House,23,R,Fremont,Keith Gingery,,785,TRUE
State House,34,L,Fremont,Richard P. Brubaker,Riverton Fair Office/Armory 3-2,65,
State House,34,L,Fremont,Richard P. Brubaker,Riverton Fair Office/Armory 3-5,8,
State House,34,L,Fremont,Richard P. Brubaker,Beebe 6-1,0,
State House,34,L,Fremont,Richard P. Brubaker,Missouri Valley Fire Hall 9-1,43,
State House,34,L,Fremont,Richard P. Brubaker,Delfelder 10-1,85,
State House,34,L,Fremont,Richard P. Brubaker,Jeffrey City Fire Hall 12-1,10,
State House,34,L,Fremont,Richard P. Brubaker,Pavillion Wind River Rec. Ctr. 14-1,100,
State House,34,L,Fremont,Richard P. Brubaker,8-Mile/Midvale Fire Hall 15-1,28,
State House,34,L,Fremont,Richard P. Brubaker,Big Bend 18-1,137,
State House,34,L,Fremont,Richard P. Brubaker,Shoshoni Senior Citizens Center 20-1,63,
State House,34,L,Fremont,Richard P. Brubaker,Reclamation 21-1,54,
State House,34,L,Fremont,Richard P. Brubaker,Lysite Fire Hall 22-1,4,
State House,34,L,Fremont,Richard P. Brubaker,,597,
State House,34,R,Fremont,Frank Philp,Riverton Fair Office/Armory 3-2,148,
State House,34,R,Fremont,Frank Philp,Riverton Fair Office/Armory 3-5,58,
State House,34,R,Fremont,Frank Philp,Beebe 6-1,0,
State House,34,R,Fremont,Frank Philp,Missouri Valley Fire Hall 9-1,251,
State House,34,R,Fremont,Frank Philp,Delfelder 10-1,371,
State House,34,R,Fremont,Frank Philp,Jeffrey City Fire Hall 12-1,63,
State House,34,R,Fremont,Frank Philp,Pavillion Wind River Rec. Ctr. 14-1,318,
State House,34,R,Fremont,Frank Philp,8-Mile/Midvale Fire Hall 15-1,106,
State House,34,R,Fremont,Frank Philp,Big Bend 18-1,741,
State House,34,R,Fremont,Frank Philp,Shoshoni Senior Citizens Center 20-1,205,
State House,34,R,Fremont,Frank Philp,Reclamation 21-1,161,
State House,34,R,Fremont,Frank Philp,Lysite Fire Hall 22-1,39,
State House,34,R,Fremont,Frank Philp,,2461,TRUE
State House,48,D,Fremont,Marty Martin,Atlantic City Fire Hall 24-1,34,
State House,48,D,Fremont,Marty Martin,,34,TRUE
State House,54,R,Fremont,Del McOmie,Lander Community Center 1-1,521,
State House,54,R,Fremont,Del McOmie,Lander Community Center 1-2,245,
State House,54,R,Fremont,Del McOmie,Lander Community Center 1-3,380,
State House,54,R,Fremont,Del McOmie,Lander Community Center 1-4,335,
State House,54,R,Fremont,Del McOmie,Lander Community Center 1-5,547,
State House,54,R,Fremont,Del McOmie,Lander Community Center 1-6,446,
State House,54,R,Fremont,Del McOmie,Milford 5-1,844,
State House,54,R,Fremont,Del McOmie,,3318,TRUE
State House,55,R,Fremont,David R. Miller,Riverton Fair Office/Armory 3-1,462,
State House,55,R,Fremont,David R. Miller,Riverton Fair Office/Armory 3-3,498,
State House,55,R,Fremont,David R. Miller,Riverton Fair Office/Armory 3-4,275,
State House,55,R,Fremont,David R. Miller,Riverton Fair Office/Armory 3-5,652,
State House,55,R,Fremont,David R. Miller,Riverton Fair Office/Armory 3-6,572,
State House,55,R,Fremont,David R. Miller,,2459,TRUE
