office,district,party,county,candidate,precinct,votes,winner
State Senate,1,R,Goshen,Charles Townsend,Prairie Center School/Meyers 1-1,41,
State Senate,1,R,Goshen,Charles Townsend,Jay Em 2-1,43,
State Senate,1,R,Goshen,Charles Townsend,,84,
State Senate,3,D,Goshen,Chris Shoults,Lingle Town Hall 8-1,134,
State Senate,3,D,Goshen,Chris Shoults,Ft. Laramie Town Hall 9-1,72,
State Senate,3,D,Goshen,Chris Shoults,Torrington Rendezvous Ctr. 10-1,111,
State Senate,3,D,Goshen,Chris Shoults,Torrington Rendezvous Ctr. 10-2,154,
State Senate,3,D,Goshen,Chris Shoults,Torrington Rendezvous Ctr. 10-3,115,
State Senate,3,D,Goshen,Chris Shoults,Torrington Rendezvous Ctr. 10-4,249,
State Senate,3,D,Goshen,Chris Shoults,Torrington Rendezvous Ctr. 10-5,111,
State Senate,3,D,Goshen,Chris Shoults,Torrington Rendezvous Ctr. 10-6,146,
State Senate,3,D,Goshen,Chris Shoults,Torrington Rendezvous Ctr. 10-7,175,
State Senate,3,D,Goshen,Chris Shoults,Torrington Rendezvous Ctr. 10-8,236,
State Senate,3,D,Goshen,Chris Shoults,Torrington Rendezvous Ctr. 10-9,168,
State Senate,3,D,Goshen,Chris Shoults,Torrington Rendezvous Ctr. 10-10,68,
State Senate,3,D,Goshen,Chris Shoults,Veteran Legion Post #56 13-1,41,
State Senate,3,D,Goshen,Chris Shoults,Yoder Women's Clubhouse 15-1,69,
State Senate,3,D,Goshen,Chris Shoults,Huntley School 16-1,50,
State Senate,3,D,Goshen,Chris Shoults,Hawk Springs Comm. Hall 17-1,32,
State Senate,3,D,Goshen,Chris Shoults,La Grange Memorial Bldg. 18-1,31,
State Senate,3,D,Goshen,Chris Shoults,Iowa Center Jackson Home 20-1,5,
State Senate,3,D,Goshen,Chris Shoults,,1967,
State Senate,3,R,Goshen,Curt Meier,Lingle Town Hall 8-1,327,
State Senate,3,R,Goshen,Curt Meier,Ft. Laramie Town Hall 9-1,119,
State Senate,3,R,Goshen,Curt Meier,Torrington Rendezvous Ctr. 10-1,61,
State Senate,3,R,Goshen,Curt Meier,Torrington Rendezvous Ctr. 10-2,155,
State Senate,3,R,Goshen,Curt Meier,Torrington Rendezvous Ctr. 10-3,111,
State Senate,3,R,Goshen,Curt Meier,Torrington Rendezvous Ctr. 10-4,266,
State Senate,3,R,Goshen,Curt Meier,Torrington Rendezvous Ctr. 10-5,142,
State Senate,3,R,Goshen,Curt Meier,Torrington Rendezvous Ctr. 10-6,203,
State Senate,3,R,Goshen,Curt Meier,Torrington Rendezvous Ctr. 10-7,171,
State Senate,3,R,Goshen,Curt Meier,Torrington Rendezvous Ctr. 10-8,360,
State Senate,3,R,Goshen,Curt Meier,Torrington Rendezvous Ctr. 10-9,217,
State Senate,3,R,Goshen,Curt Meier,Torrington Rendezvous Ctr. 10-10,81,
State Senate,3,R,Goshen,Curt Meier,Veteran Legion Post #56 13-1,55,
State Senate,3,R,Goshen,Curt Meier,Yoder Women's Clubhouse 15-1,102,
State Senate,3,R,Goshen,Curt Meier,Huntley School 16-1,129,
State Senate,3,R,Goshen,Curt Meier,Hawk Springs Comm. Hall 17-1,58,
State Senate,3,R,Goshen,Curt Meier,La Grange Memorial Bldg. 18-1,199,
State Senate,3,R,Goshen,Curt Meier,Iowa Center Jackson Home 20-1,14,
State Senate,3,R,Goshen,Curt Meier,,2770,TRUE
State House,2,D,Goshen,Ross Diercks,Prairie Center School/Meyers 1-1,33,
State House,2,D,Goshen,Ross Diercks,Jay Em 2-1,41,
State House,2,D,Goshen,Ross Diercks,,74,TRUE
State House,4,R,Goshen,Edward A. Buchanan,Torrington Rendezvous Ctr. 10-2,265,
State House,4,R,Goshen,Edward A. Buchanan,Torrington Rendezvous Ctr. 10-4,469,
State House,4,R,Goshen,Edward A. Buchanan,Torrington Rendezvous Ctr. 10-5,230,
State House,4,R,Goshen,Edward A. Buchanan,Torrington Rendezvous Ctr. 10-6,329,
State House,4,R,Goshen,Edward A. Buchanan,Torrington Rendezvous Ctr. 10-7,312,
State House,4,R,Goshen,Edward A. Buchanan,Torrington Rendezvous Ctr. 10-8,523,
State House,4,R,Goshen,Edward A. Buchanan,Torrington Rendezvous Ctr. 10-10,132,
State House,4,R,Goshen,Edward A. Buchanan,Huntley School 16-1,162,
State House,4,R,Goshen,Edward A. Buchanan,Hawk Springs Comm. Hall 17-1,74,
State House,4,R,Goshen,Edward A. Buchanan,La Grange Memorial Bldg. 18-1,224,
State House,4,R,Goshen,Edward A. Buchanan,Iowa Center Jackson Home 20-1,18,
State House,4,R,Goshen,Edward A. Buchanan,,2738,TRUE
State House,5,R,Goshen,Matt Teeters,Lingle Town Hall 8-1,419,
State House,5,R,Goshen,Matt Teeters,Ft. Laramie Town Hall 9-1,173,
State House,5,R,Goshen,Matt Teeters,Torrington Rendezvous Ctr. 10-1,143,
State House,5,R,Goshen,Matt Teeters,Torrington Rendezvous Ctr. 10-3,198,
State House,5,R,Goshen,Matt Teeters,Torrington Rendezvous Ctr. 10-9,345,
State House,5,R,Goshen,Matt Teeters,Veteran Legion Post #56 13-1,85,
State House,5,R,Goshen,Matt Teeters,Yoder Women's Clubhouse 15-1,154,
State House,5,R,Goshen,Matt Teeters,,1517,TRUE
