office,district,party,county,candidate,precinct,votes,winner
Governor,,D,Laramie,Dave Freudenthal,First Congregational Church/Cheyenne 3-4,484,
Governor,,D,Laramie,Dave Freudenthal,IBEW #415 3-5,649,
Governor,,D,Laramie,Dave Freudenthal,St. Andrews Episcopal Church 3-6,488,
Governor,,D,Laramie,Dave Freudenthal,Sunnyside Baptist Church 3-7,201,
Governor,,D,Laramie,Dave Freudenthal,Dildine Elementary School 3-8,462,
Governor,,D,Laramie,Dave Freudenthal,VFW Post #1881 3-9,607,
Governor,,D,Laramie,Dave Freudenthal,VFW Post #1881 3-10,423,
Governor,,D,Laramie,Dave Freudenthal,VFW Post #1881 3-11,127,
Governor,,D,Laramie,Dave Freudenthal,VFW Post #1881 3-12,438,
Governor,,D,Laramie,Dave Freudenthal,Willadsen Elementary School 4-1,60,
Governor,,D,Laramie,Dave Freudenthal,Gilchrist Elementary School 4-2,342,
Governor,,D,Laramie,Dave Freudenthal,Iron Mountain Country Church 4-3,143,
Governor,,D,Laramie,Dave Freudenthal,Shrine Club 4-4,272,
Governor,,D,Laramie,Dave Freudenthal,Shrine Club 4-5,26,
Governor,,D,Laramie,Dave Freudenthal,Shrine Club 4-6,813,
Governor,,D,Laramie,Dave Freudenthal,Hitching Post Inn 4-7,458,
Governor,,D,Laramie,Dave Freudenthal,Laramie County Community College 4-8,502,
Governor,,D,Laramie,Dave Freudenthal,Laramie County Community College 4-9,487,
Governor,,D,Laramie,Dave Freudenthal,Laramie County Community College 5-1,490,
Governor,,D,Laramie,Dave Freudenthal,Davis Elementary School 5-2,786,
Governor,,D,Laramie,Dave Freudenthal,Laramie County Fire Dist. #2 5-3,529,
Governor,,D,Laramie,Dave Freudenthal,Cheyenne Hills Church 5-4,655,
Governor,,D,Laramie,Dave Freudenthal,Archer Property 5-5,294,
Governor,,D,Laramie,Dave Freudenthal,Carpenter Fire Station 6-1,334,
Governor,,D,Laramie,Dave Freudenthal,Burns Community Center 6-2,377,
Governor,,D,Laramie,Dave Freudenthal,Pine Bluffs High School 6-3,369,
Governor,,D,Laramie,Dave Freudenthal,Meriden 6-4,42,
Governor,,D,Laramie,Dave Freudenthal,Albin Community Center 6-5,86,
Governor,,D,Laramie,Dave Freudenthal,Laramie County Community College 7-1,23,
Governor,,D,Laramie,Dave Freudenthal,Davis Elementary School 7-2,16,
Governor,,D,Laramie,Dave Freudenthal,Mary Godfrey Playhouse 7-3,4,
Governor,,D,Laramie,Dave Freudenthal,Mary Godfrey Playhouse 7-4,57,
Governor,,D,Laramie,Dave Freudenthal,County Government Complex 7-5,72,
Governor,,D,Laramie,Dave Freudenthal,,23001,TRUE
Governor,,R,Laramie,Ray Hunkins,Holiday Inn/Cheyenne 1-1,176,
Governor,,R,Laramie,Ray Hunkins,Holiday Inn/Cheyenne 1-2,116,
Governor,,R,Laramie,Ray Hunkins,City Fire Headquarters #1 1-3,109,
Governor,,R,Laramie,Ray Hunkins,Laramie County Library 1-4,108,
Governor,,R,Laramie,Ray Hunkins,Kiwanis Community House/Cheyenne 1-5,142,
Governor,,R,Laramie,Ray Hunkins,Kiwanis Community House/Cheyenne 1-6,188,
Governor,,R,Laramie,Ray Hunkins,WY. Emergency Mgmt Agency 1-7,63,
Governor,,R,Laramie,Ray Hunkins,Storey Gym 1-8,170,
Governor,,R,Laramie,Ray Hunkins,Alta Vista Elementary School 1-9,92,
Governor,,R,Laramie,Ray Hunkins,Holiday Inn/Cheyenne 1-10,109,
Governor,,R,Laramie,Ray Hunkins,Westgate Club House/Cheyenne 2-1,147,
Governor,,R,Laramie,Ray Hunkins,Kiwanis Community House/Cheyenne 2-2,168,
Governor,,R,Laramie,Ray Hunkins,Kiwanis Community House/Cheyenne 2-3,167,
Governor,,R,Laramie,Ray Hunkins,City Fire Station #6 2-4,161,
Governor,,R,Laramie,Ray Hunkins,Cheyenne Berean Church 2-5,196,
Governor,,R,Laramie,Ray Hunkins,Hobbs Elementary School 2-6,263,
Governor,,R,Laramie,Ray Hunkins,Kiwanis Community House/Cheyenne 2-7,128,
Governor,,R,Laramie,Ray Hunkins,Cheyenne Berean Church 2-8,188,
Governor,,R,Laramie,Ray Hunkins,Good Shepherd Lutheran Church 2-9,112,
Governor,,R,Laramie,Ray Hunkins,County Governmental Complex 2-10,37,
Governor,,R,Laramie,Ray Hunkins,Cheyenne Housing Authority 2-11,152,
Governor,,R,Laramie,Ray Hunkins,Northwoods Presbyterian Church 2-12,105,
Governor,,R,Laramie,Ray Hunkins,County Government Complex 2-13,23,
Governor,,R,Laramie,Ray Hunkins,Anderson Elementary School 2-14,198,
Governor,,R,Laramie,Ray Hunkins,First Baptist Church 3-1,200,
Governor,,R,Laramie,Ray Hunkins,American Legion Post #6 3-2,96,
Governor,,R,Laramie,Ray Hunkins,First Congregational Church/Cheyenne 3-3,117,
Governor,,R,Laramie,Ray Hunkins,First Congregational Church/Cheyenne 3-4,139,
Governor,,R,Laramie,Ray Hunkins,IBEW #415 3-5,218,
Governor,,R,Laramie,Ray Hunkins,St. Andrews Episcopal Church 3-6,177,
Governor,,R,Laramie,Ray Hunkins,Sunnyside Baptist Church 3-7,84,
Governor,,R,Laramie,Ray Hunkins,Dildine Elementary School 3-8,144,
Governor,,R,Laramie,Ray Hunkins,VFW Post #1881 3-9,206,
Governor,,R,Laramie,Ray Hunkins,VFW Post #1881 3-10,163,
Governor,,R,Laramie,Ray Hunkins,VFW Post #1881 3-11,49,
Governor,,R,Laramie,Ray Hunkins,VFW Post #1881 3-12,133,
Governor,,R,Laramie,Ray Hunkins,Willadsen Elementary School 4-1,38,
Governor,,R,Laramie,Ray Hunkins,Gilchrist Elementary School 4-2,153,
Governor,,R,Laramie,Ray Hunkins,Iron Mountain Country Church 4-3,67,
Governor,,R,Laramie,Ray Hunkins,Shrine Club 4-4,109,
Governor,,R,Laramie,Ray Hunkins,Shrine Club 4-5,35,
Governor,,R,Laramie,Ray Hunkins,Shrine Club 4-6,393,
Governor,,R,Laramie,Ray Hunkins,Hitching Post Inn 4-7,202,
Governor,,R,Laramie,Ray Hunkins,Laramie County Community College 4-8,152,
Governor,,R,Laramie,Ray Hunkins,Laramie County Community College 4-9,213,
Governor,,R,Laramie,Ray Hunkins,Laramie County Community College 5-1,201,
Governor,,R,Laramie,Ray Hunkins,Davis Elementary School 5-2,315,
Governor,,R,Laramie,Ray Hunkins,Laramie County Fire Dist. #2 5-3,166,
Governor,,R,Laramie,Ray Hunkins,Cheyenne Hills Church 5-4,219,
Governor,,R,Laramie,Ray Hunkins,Archer Property 5-5,119,
Governor,,R,Laramie,Ray Hunkins,Carpenter Fire Station 6-1,190,
Governor,,R,Laramie,Ray Hunkins,Burns Community Center 6-2,220,
Governor,,R,Laramie,Ray Hunkins,Pine Bluffs High School 6-3,258,
Governor,,R,Laramie,Ray Hunkins,Meriden 6-4,47,
Governor,,R,Laramie,Ray Hunkins,Albin Community Center 6-5,85,
Governor,,R,Laramie,Ray Hunkins,Laramie County Community College 7-1,9,
Governor,,R,Laramie,Ray Hunkins,Davis Elementary School 7-2,7,
Governor,,R,Laramie,Ray Hunkins,Mary Godfrey Playhouse 7-3,5,
Governor,,R,Laramie,Ray Hunkins,Mary Godfrey Playhouse 7-4,21,
Governor,,R,Laramie,Ray Hunkins,County Government Complex 7-5,32,
Governor,,R,Laramie,Ray Hunkins,,8300,
Secretary of State,,L,Laramie,Dennis Brossman,Holiday Inn/Cheyenne 1-1,191,
Secretary of State,,L,Laramie,Dennis Brossman,Holiday Inn/Cheyenne 1-2,154,
Secretary of State,,L,Laramie,Dennis Brossman,City Fire Headquarters #1 1-3,203,
Secretary of State,,L,Laramie,Dennis Brossman,Laramie County Library 1-4,92,
Secretary of State,,L,Laramie,Dennis Brossman,Kiwanis Community House/Cheyenne 1-5,134,
Secretary of State,,L,Laramie,Dennis Brossman,Kiwanis Community House/Cheyenne 1-6,149,
Secretary of State,,L,Laramie,Dennis Brossman,WY. Emergency Mgmt Agency 1-7,60,
Secretary of State,,L,Laramie,Dennis Brossman,Storey Gym 1-8,203,
Secretary of State,,L,Laramie,Dennis Brossman,Alta Vista Elementary School 1-9,96,
Secretary of State,,L,Laramie,Dennis Brossman,Holiday Inn/Cheyenne 1-10,145,
Secretary of State,,L,Laramie,Dennis Brossman,Westgate Club House/Cheyenne 2-1,86,
Secretary of State,,L,Laramie,Dennis Brossman,Kiwanis Community House/Cheyenne 2-2,104,
Secretary of State,,L,Laramie,Dennis Brossman,Kiwanis Community House/Cheyenne 2-3,74,
Secretary of State,,L,Laramie,Dennis Brossman,City Fire Station #6 2-4,63,
Secretary of State,,L,Laramie,Dennis Brossman,Cheyenne Berean Church 2-5,135,
Secretary of State,,L,Laramie,Dennis Brossman,Hobbs Elementary School 2-6,168,
Secretary of State,,L,Laramie,Dennis Brossman,Kiwanis Community House/Cheyenne 2-7,98,
Secretary of State,,L,Laramie,Dennis Brossman,Cheyenne Berean Church 2-8,134,
Secretary of State,,L,Laramie,Dennis Brossman,Good Shepherd Lutheran Church 2-9,97,
Secretary of State,,L,Laramie,Dennis Brossman,County Governmental Complex 2-10,18,
Secretary of State,,L,Laramie,Dennis Brossman,Cheyenne Housing Authority 2-11,137,
Secretary of State,,L,Laramie,Dennis Brossman,Northwoods Presbyterian Church 2-12,72,
Secretary of State,,L,Laramie,Dennis Brossman,County Government Complex 2-13,14,
Secretary of State,,L,Laramie,Dennis Brossman,Anderson Elementary School 2-14,114,
Secretary of State,,L,Laramie,Dennis Brossman,First Baptist Church 3-1,100,
Secretary of State,,L,Laramie,Dennis Brossman,American Legion Post #6 3-2,125,
Secretary of State,,L,Laramie,Dennis Brossman,First Congregational Church/Cheyenne 3-3,81,
Secretary of State,,L,Laramie,Dennis Brossman,First Congregational Church/Cheyenne 3-4,135,
Secretary of State,,L,Laramie,Dennis Brossman,IBEW #415 3-5,190,
Secretary of State,,L,Laramie,Dennis Brossman,St. Andrews Episcopal Church 3-6,171,
Secretary of State,,L,Laramie,Dennis Brossman,Sunnyside Baptist Church 3-7,64,
Secretary of State,,L,Laramie,Dennis Brossman,Dildine Elementary School 3-8,114,
Secretary of State,,L,Laramie,Dennis Brossman,VFW Post #1881 3-9,157,
Secretary of State,,L,Laramie,Dennis Brossman,VFW Post #1881 3-10,136,
Secretary of State,,L,Laramie,Dennis Brossman,VFW Post #1881 3-11,24,
Secretary of State,,L,Laramie,Dennis Brossman,VFW Post #1881 3-12,103,
Secretary of State,,L,Laramie,Dennis Brossman,Willadsen Elementary School 4-1,15,
Secretary of State,,L,Laramie,Dennis Brossman,Gilchrist Elementary School 4-2,100,
Secretary of State,,L,Laramie,Dennis Brossman,Iron Mountain Country Church 4-3,39,
Secretary of State,,L,Laramie,Dennis Brossman,Shrine Club 4-4,65,
Secretary of State,,L,Laramie,Dennis Brossman,Shrine Club 4-5,11,
Secretary of State,,L,Laramie,Dennis Brossman,Shrine Club 4-6,183,
Secretary of State,,L,Laramie,Dennis Brossman,Hitching Post Inn 4-7,119,
Secretary of State,,L,Laramie,Dennis Brossman,Laramie County Community College 4-8,159,
Secretary of State,,L,Laramie,Dennis Brossman,Laramie County Community College 4-9,162,
Secretary of State,,L,Laramie,Dennis Brossman,Laramie County Community College 5-1,167,
Secretary of State,,L,Laramie,Dennis Brossman,Davis Elementary School 5-2,173,
Secretary of State,,L,Laramie,Dennis Brossman,Laramie County Fire Dist. #2 5-3,158,
Secretary of State,,L,Laramie,Dennis Brossman,Cheyenne Hills Church 5-4,138,
Secretary of State,,L,Laramie,Dennis Brossman,Archer Property 5-5,72,
Secretary of State,,L,Laramie,Dennis Brossman,Carpenter Fire Station 6-1,96,
Secretary of State,,L,Laramie,Dennis Brossman,Burns Community Center 6-2,107,
Secretary of State,,L,Laramie,Dennis Brossman,Pine Bluffs High School 6-3,84,
Secretary of State,,L,Laramie,Dennis Brossman,Meriden 6-4,9,
Secretary of State,,L,Laramie,Dennis Brossman,Albin Community Center 6-5,9,
Secretary of State,,L,Laramie,Dennis Brossman,Laramie County Community College 7-1,9,
Secretary of State,,L,Laramie,Dennis Brossman,Davis Elementary School 7-2,3,
Secretary of State,,L,Laramie,Dennis Brossman,Mary Godfrey Playhouse 7-3,0,
Secretary of State,,L,Laramie,Dennis Brossman,Mary Godfrey Playhouse 7-4,21,
Secretary of State,,L,Laramie,Dennis Brossman,County Government Complex 7-5,32,
Secretary of State,,L,Laramie,Dennis Brossman,,6072,
Secretary of State,,R,Laramie,Max Maxfield,Holiday Inn/Cheyenne 1-1,589,
Secretary of State,,R,Laramie,Max Maxfield,Holiday Inn/Cheyenne 1-2,345,
Secretary of State,,R,Laramie,Max Maxfield,City Fire Headquarters #1 1-3,416,
Secretary of State,,R,Laramie,Max Maxfield,Laramie County Library 1-4,314,
Secretary of State,,R,Laramie,Max Maxfield,Kiwanis Community House/Cheyenne 1-5,495,
Secretary of State,,R,Laramie,Max Maxfield,Kiwanis Community House/Cheyenne 1-6,551,
Secretary of State,,R,Laramie,Max Maxfield,WY. Emergency Mgmt Agency 1-7,244,
Secretary of State,,R,Laramie,Max Maxfield,Storey Gym 1-8,513,
Secretary of State,,R,Laramie,Max Maxfield,Alta Vista Elementary School 1-9,305,
Secretary of State,,R,Laramie,Max Maxfield,Holiday Inn/Cheyenne 1-10,316,
Secretary of State,,R,Laramie,Max Maxfield,Westgate Club House/Cheyenne 2-1,440,
Secretary of State,,R,Laramie,Max Maxfield,Kiwanis Community House/Cheyenne 2-2,504,
Secretary of State,,R,Laramie,Max Maxfield,Kiwanis Community House/Cheyenne 2-3,500,
Secretary of State,,R,Laramie,Max Maxfield,City Fire Station #6 2-4,465,
Secretary of State,,R,Laramie,Max Maxfield,Cheyenne Berean Church 2-5,707,
Secretary of State,,R,Laramie,Max Maxfield,Hobbs Elementary School 2-6,804,
Secretary of State,,R,Laramie,Max Maxfield,Kiwanis Community House/Cheyenne 2-7,381,
Secretary of State,,R,Laramie,Max Maxfield,Cheyenne Berean Church 2-8,591,
Secretary of State,,R,Laramie,Max Maxfield,Good Shepherd Lutheran Church 2-9,415,
Secretary of State,,R,Laramie,Max Maxfield,County Governmental Complex 2-10,115,
Secretary of State,,R,Laramie,Max Maxfield,Cheyenne Housing Authority 2-11,464,
Secretary of State,,R,Laramie,Max Maxfield,Northwoods Presbyterian Church 2-12,355,
Secretary of State,,R,Laramie,Max Maxfield,County Government Complex 2-13,84,
Secretary of State,,R,Laramie,Max Maxfield,Anderson Elementary School 2-14,614,
Secretary of State,,R,Laramie,Max Maxfield,First Baptist Church 3-1,566,
Secretary of State,,R,Laramie,Max Maxfield,American Legion Post #6 3-2,300,
Secretary of State,,R,Laramie,Max Maxfield,First Congregational Church/Cheyenne 3-3,344,
Secretary of State,,R,Laramie,Max Maxfield,First Congregational Church/Cheyenne 3-4,449,
Secretary of State,,R,Laramie,Max Maxfield,IBEW #415 3-5,632,
Secretary of State,,R,Laramie,Max Maxfield,St. Andrews Episcopal Church 3-6,464,
Secretary of State,,R,Laramie,Max Maxfield,Sunnyside Baptist Church 3-7,212,
Secretary of State,,R,Laramie,Max Maxfield,Dildine Elementary School 3-8,461,
Secretary of State,,R,Laramie,Max Maxfield,VFW Post #1881 3-9,630,
Secretary of State,,R,Laramie,Max Maxfield,VFW Post #1881 3-10,427,
Secretary of State,,R,Laramie,Max Maxfield,VFW Post #1881 3-11,144,
Secretary of State,,R,Laramie,Max Maxfield,VFW Post #1881 3-12,449,
Secretary of State,,R,Laramie,Max Maxfield,Willadsen Elementary School 4-1,81,
Secretary of State,,R,Laramie,Max Maxfield,Gilchrist Elementary School 4-2,374,
Secretary of State,,R,Laramie,Max Maxfield,Iron Mountain Country Church 4-3,169,
Secretary of State,,R,Laramie,Max Maxfield,Shrine Club 4-4,307,
Secretary of State,,R,Laramie,Max Maxfield,Shrine Club 4-5,50,
Secretary of State,,R,Laramie,Max Maxfield,Shrine Club 4-6,988,
Secretary of State,,R,Laramie,Max Maxfield,Hitching Post Inn 4-7,512,
Secretary of State,,R,Laramie,Max Maxfield,Laramie County Community College 4-8,461,
Secretary of State,,R,Laramie,Max Maxfield,Laramie County Community College 4-9,511,
Secretary of State,,R,Laramie,Max Maxfield,Laramie County Community College 5-1,487,
Secretary of State,,R,Laramie,Max Maxfield,Davis Elementary School 5-2,893,
Secretary of State,,R,Laramie,Max Maxfield,Laramie County Fire Dist. #2 5-3,502,
Secretary of State,,R,Laramie,Max Maxfield,Cheyenne Hills Church 5-4,692,
Secretary of State,,R,Laramie,Max Maxfield,Archer Property 5-5,324,
Secretary of State,,R,Laramie,Max Maxfield,Carpenter Fire Station 6-1,417,
Secretary of State,,R,Laramie,Max Maxfield,Burns Community Center 6-2,473,
Secretary of State,,R,Laramie,Max Maxfield,Pine Bluffs High School 6-3,524,
Secretary of State,,R,Laramie,Max Maxfield,Meriden 6-4,76,
Secretary of State,,R,Laramie,Max Maxfield,Albin Community Center 6-5,150,
Secretary of State,,R,Laramie,Max Maxfield,Laramie County Community College 7-1,19,
Secretary of State,,R,Laramie,Max Maxfield,Davis Elementary School 7-2,19,
Secretary of State,,R,Laramie,Max Maxfield,Mary Godfrey Playhouse 7-3,9,
Secretary of State,,R,Laramie,Max Maxfield,Mary Godfrey Playhouse 7-4,56,
Secretary of State,,R,Laramie,Max Maxfield,County Government Complex 7-5,69,
Secretary of State,,R,Laramie,Max Maxfield,,23768,TRUE
State Auditor,,D,Laramie,Bill Eikenberry,Holiday Inn/Cheyenne 1-1,366,
State Auditor,,D,Laramie,Bill Eikenberry,Holiday Inn/Cheyenne 1-2,270,
State Auditor,,D,Laramie,Bill Eikenberry,City Fire Headquarters #1 1-3,322,
State Auditor,,D,Laramie,Bill Eikenberry,Laramie County Library 1-4,180,
State Auditor,,D,Laramie,Bill Eikenberry,Kiwanis Community House/Cheyenne 1-5,229,
State Auditor,,D,Laramie,Bill Eikenberry,Kiwanis Community House/Cheyenne 1-6,273,
State Auditor,,D,Laramie,Bill Eikenberry,WY. Emergency Mgmt Agency 1-7,134,
State Auditor,,D,Laramie,Bill Eikenberry,Storey Gym 1-8,314,
State Auditor,,D,Laramie,Bill Eikenberry,Alta Vista Elementary School 1-9,177,
State Auditor,,D,Laramie,Bill Eikenberry,Holiday Inn/Cheyenne 1-10,250,
State Auditor,,D,Laramie,Bill Eikenberry,Westgate Club House/Cheyenne 2-1,163,
State Auditor,,D,Laramie,Bill Eikenberry,Kiwanis Community House/Cheyenne 2-2,187,
State Auditor,,D,Laramie,Bill Eikenberry,Kiwanis Community House/Cheyenne 2-3,147,
State Auditor,,D,Laramie,Bill Eikenberry,City Fire Station #6 2-4,149,
State Auditor,,D,Laramie,Bill Eikenberry,Cheyenne Berean Church 2-5,290,
State Auditor,,D,Laramie,Bill Eikenberry,Hobbs Elementary School 2-6,334,
State Auditor,,D,Laramie,Bill Eikenberry,Kiwanis Community House/Cheyenne 2-7,175,
State Auditor,,D,Laramie,Bill Eikenberry,Cheyenne Berean Church 2-8,246,
State Auditor,,D,Laramie,Bill Eikenberry,Good Shepherd Lutheran Church 2-9,192,
State Auditor,,D,Laramie,Bill Eikenberry,County Governmental Complex 2-10,35,
State Auditor,,D,Laramie,Bill Eikenberry,Cheyenne Housing Authority 2-11,253,
State Auditor,,D,Laramie,Bill Eikenberry,Northwoods Presbyterian Church 2-12,141,
State Auditor,,D,Laramie,Bill Eikenberry,County Government Complex 2-13,21,
State Auditor,,D,Laramie,Bill Eikenberry,Anderson Elementary School 2-14,221,
State Auditor,,D,Laramie,Bill Eikenberry,First Baptist Church 3-1,200,
State Auditor,,D,Laramie,Bill Eikenberry,American Legion Post #6 3-2,200,
State Auditor,,D,Laramie,Bill Eikenberry,First Congregational Church/Cheyenne 3-3,170,
State Auditor,,D,Laramie,Bill Eikenberry,First Congregational Church/Cheyenne 3-4,223,
State Auditor,,D,Laramie,Bill Eikenberry,IBEW #415 3-5,336,
State Auditor,,D,Laramie,Bill Eikenberry,St. Andrews Episcopal Church 3-6,287,
State Auditor,,D,Laramie,Bill Eikenberry,Sunnyside Baptist Church 3-7,117,
State Auditor,,D,Laramie,Bill Eikenberry,Dildine Elementary School 3-8,204,
State Auditor,,D,Laramie,Bill Eikenberry,VFW Post #1881 3-9,282,
State Auditor,,D,Laramie,Bill Eikenberry,VFW Post #1881 3-10,222,
State Auditor,,D,Laramie,Bill Eikenberry,VFW Post #1881 3-11,46,
State Auditor,,D,Laramie,Bill Eikenberry,VFW Post #1881 3-12,218,
State Auditor,,D,Laramie,Bill Eikenberry,Willadsen Elementary School 4-1,25,
State Auditor,,D,Laramie,Bill Eikenberry,Gilchrist Elementary School 4-2,175,
State Auditor,,D,Laramie,Bill Eikenberry,Iron Mountain Country Church 4-3,57,
State Auditor,,D,Laramie,Bill Eikenberry,Shrine Club 4-4,98,
State Auditor,,D,Laramie,Bill Eikenberry,Shrine Club 4-5,7,
State Auditor,,D,Laramie,Bill Eikenberry,Shrine Club 4-6,264,
State Auditor,,D,Laramie,Bill Eikenberry,Hitching Post Inn 4-7,191,
State Auditor,,D,Laramie,Bill Eikenberry,Laramie County Community College 4-8,298,
State Auditor,,D,Laramie,Bill Eikenberry,Laramie County Community College 4-9,268,
State Auditor,,D,Laramie,Bill Eikenberry,Laramie County Community College 5-1,276,
State Auditor,,D,Laramie,Bill Eikenberry,Davis Elementary School 5-2,318,
State Auditor,,D,Laramie,Bill Eikenberry,Laramie County Fire Dist. #2 5-3,250,
State Auditor,,D,Laramie,Bill Eikenberry,Cheyenne Hills Church 5-4,259,
State Auditor,,D,Laramie,Bill Eikenberry,Archer Property 5-5,99,
State Auditor,,D,Laramie,Bill Eikenberry,Carpenter Fire Station 6-1,147,
State Auditor,,D,Laramie,Bill Eikenberry,Burns Community Center 6-2,179,
State Auditor,,D,Laramie,Bill Eikenberry,Pine Bluffs High School 6-3,135,
State Auditor,,D,Laramie,Bill Eikenberry,Meriden 6-4,9,
State Auditor,,D,Laramie,Bill Eikenberry,Albin Community Center 6-5,32,
State Auditor,,D,Laramie,Bill Eikenberry,Laramie County Community College 7-1,19,
State Auditor,,D,Laramie,Bill Eikenberry,Davis Elementary School 7-2,7,
State Auditor,,D,Laramie,Bill Eikenberry,Mary Godfrey Playhouse 7-3,0,
State Auditor,,D,Laramie,Bill Eikenberry,Mary Godfrey Playhouse 7-4,38,
State Auditor,,D,Laramie,Bill Eikenberry,County Government Complex 7-5,52,
State Auditor,,D,Laramie,Bill Eikenberry,,10777,
State Auditor,,R,Laramie,Rita Meyer,Holiday Inn/Cheyenne 1-1,431,
State Auditor,,R,Laramie,Rita Meyer,Holiday Inn/Cheyenne 1-2,246,
State Auditor,,R,Laramie,Rita Meyer,City Fire Headquarters #1 1-3,325,
State Auditor,,R,Laramie,Rita Meyer,Laramie County Library 1-4,244,
State Auditor,,R,Laramie,Rita Meyer,Kiwanis Community House/Cheyenne 1-5,421,
State Auditor,,R,Laramie,Rita Meyer,Kiwanis Community House/Cheyenne 1-6,460,
State Auditor,,R,Laramie,Rita Meyer,WY. Emergency Mgmt Agency 1-7,182,
State Auditor,,R,Laramie,Rita Meyer,Storey Gym 1-8,430,
State Auditor,,R,Laramie,Rita Meyer,Alta Vista Elementary School 1-9,232,
State Auditor,,R,Laramie,Rita Meyer,Holiday Inn/Cheyenne 1-10,241,
State Auditor,,R,Laramie,Rita Meyer,Westgate Club House/Cheyenne 2-1,377,
State Auditor,,R,Laramie,Rita Meyer,Kiwanis Community House/Cheyenne 2-2,431,
State Auditor,,R,Laramie,Rita Meyer,Kiwanis Community House/Cheyenne 2-3,440,
State Auditor,,R,Laramie,Rita Meyer,City Fire Station #6 2-4,393,
State Auditor,,R,Laramie,Rita Meyer,Cheyenne Berean Church 2-5,567,
State Auditor,,R,Laramie,Rita Meyer,Hobbs Elementary School 2-6,681,
State Auditor,,R,Laramie,Rita Meyer,Kiwanis Community House/Cheyenne 2-7,323,
State Auditor,,R,Laramie,Rita Meyer,Cheyenne Berean Church 2-8,497,
State Auditor,,R,Laramie,Rita Meyer,Good Shepherd Lutheran Church 2-9,330,
State Auditor,,R,Laramie,Rita Meyer,County Governmental Complex 2-10,102,
State Auditor,,R,Laramie,Rita Meyer,Cheyenne Housing Authority 2-11,365,
State Auditor,,R,Laramie,Rita Meyer,Northwoods Presbyterian Church 2-12,295,
State Auditor,,R,Laramie,Rita Meyer,County Government Complex 2-13,80,
State Auditor,,R,Laramie,Rita Meyer,Anderson Elementary School 2-14,524,
State Auditor,,R,Laramie,Rita Meyer,First Baptist Church 3-1,480,
State Auditor,,R,Laramie,Rita Meyer,American Legion Post #6 3-2,245,
State Auditor,,R,Laramie,Rita Meyer,First Congregational Church/Cheyenne 3-3,266,
State Auditor,,R,Laramie,Rita Meyer,First Congregational Church/Cheyenne 3-4,388,
State Auditor,,R,Laramie,Rita Meyer,IBEW #415 3-5,510,
State Auditor,,R,Laramie,Rita Meyer,St. Andrews Episcopal Church 3-6,366,
State Auditor,,R,Laramie,Rita Meyer,Sunnyside Baptist Church 3-7,170,
State Auditor,,R,Laramie,Rita Meyer,Dildine Elementary School 3-8,384,
State Auditor,,R,Laramie,Rita Meyer,VFW Post #1881 3-9,515,
State Auditor,,R,Laramie,Rita Meyer,VFW Post #1881 3-10,350,
State Auditor,,R,Laramie,Rita Meyer,VFW Post #1881 3-11,118,
State Auditor,,R,Laramie,Rita Meyer,VFW Post #1881 3-12,338,
State Auditor,,R,Laramie,Rita Meyer,Willadsen Elementary School 4-1,72,
State Auditor,,R,Laramie,Rita Meyer,Gilchrist Elementary School 4-2,311,
State Auditor,,R,Laramie,Rita Meyer,Iron Mountain Country Church 4-3,151,
State Auditor,,R,Laramie,Rita Meyer,Shrine Club 4-4,281,
State Auditor,,R,Laramie,Rita Meyer,Shrine Club 4-5,54,
State Auditor,,R,Laramie,Rita Meyer,Shrine Club 4-6,918,
State Auditor,,R,Laramie,Rita Meyer,Hitching Post Inn 4-7,450,
State Auditor,,R,Laramie,Rita Meyer,Laramie County Community College 4-8,338,
State Auditor,,R,Laramie,Rita Meyer,Laramie County Community College 4-9,421,
State Auditor,,R,Laramie,Rita Meyer,Laramie County Community College 5-1,398,
State Auditor,,R,Laramie,Rita Meyer,Davis Elementary School 5-2,779,
State Auditor,,R,Laramie,Rita Meyer,Laramie County Fire Dist. #2 5-3,432,
State Auditor,,R,Laramie,Rita Meyer,Cheyenne Hills Church 5-4,584,
State Auditor,,R,Laramie,Rita Meyer,Archer Property 5-5,305,
State Auditor,,R,Laramie,Rita Meyer,Carpenter Fire Station 6-1,364,
State Auditor,,R,Laramie,Rita Meyer,Burns Community Center 6-2,402,
State Auditor,,R,Laramie,Rita Meyer,Pine Bluffs High School 6-3,480,
State Auditor,,R,Laramie,Rita Meyer,Meriden 6-4,73,
State Auditor,,R,Laramie,Rita Meyer,Albin Community Center 6-5,135,
State Auditor,,R,Laramie,Rita Meyer,Laramie County Community College 7-1,13,
State Auditor,,R,Laramie,Rita Meyer,Davis Elementary School 7-2,16,
State Auditor,,R,Laramie,Rita Meyer,Mary Godfrey Playhouse 7-3,8,
State Auditor,,R,Laramie,Rita Meyer,Mary Godfrey Playhouse 7-4,41,
State Auditor,,R,Laramie,Rita Meyer,County Government Complex 7-5,48,
State Auditor,,R,Laramie,Rita Meyer,,19821,TRUE
State Treasurer,,D,Laramie,Ron Redo,Holiday Inn/Cheyenne 1-1,330,
State Treasurer,,D,Laramie,Ron Redo,Holiday Inn/Cheyenne 1-2,236,
State Treasurer,,D,Laramie,Ron Redo,City Fire Headquarters #1 1-3,300,
State Treasurer,,D,Laramie,Ron Redo,Laramie County Library 1-4,150,
State Treasurer,,D,Laramie,Ron Redo,Kiwanis Community House/Cheyenne 1-5,209,
